RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
91,72682,STRAIGHT BOURBON WHISKEY,REMUS HAND PICKED BARREL - 113.3P - BRL 276 - 750ML,750ML,0,49.99,,,46018,OutofStock,Mid-Range ($20-$50)
92,10001,IMPORTED RUM,RUM CHATA 100ML GO CHATA PACK,100ML,0,4,,,46018,OutofStock,Budget (<$20)
93,89248,LIQUEUR,BARTON 1792 DIST CHOCOLATE BOURB BALL CREAM LIQ - 750ML,750ML,0,27.99,,,46018,OutofStock,Mid-Range ($20-$50)
94,245068,STRAIGHT RYE WHISKEY,UNCLE NEAREST RYE - 750ML,750ML,108,52.99,,,46018,InStock,Premium ($50-$100)
95,333560,AMERICAN RED,BANSHEE MORDECAI RED - 750ML,750ML,0,24.99,,,46018,OutofStock,Mid-Range ($20-$50)
96,80882,AMERICAN RED,BOORDY CAB TERRAPIN - 750ML,750ML,108,17.99,,,46018,InStock,Budget (<$20)
97,91339,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS 1908 INDIGO GIN 1.75L,1.75L,0,81.99,,,46018,OutofStock,Premium ($50-$100)
98,20120,DOMESTIC RUM,CLANDESTINO KIWI PITORRO 750ML,750ML,0,45.99,,,46018,OutofStock,Mid-Range ($20-$50)
99,301921,SPARKLING,WYCLIFF CAL BRUT CHAMP - 750ML,750ML,6408,6.99,,,46018,InStock,Budget (<$20)
100,238580,ITALIAN WHITE WINE,SCACCIADIAVOLI MONTEFALCO GRECHETTO - 750ML,750ML,0,15.99,,,46018,OutofStock,Budget (<$20)
101,29050,CANADIAN WHISKEY,BLACK VELVET CANADIAN WHISKY - 750ML,750ML,744,8.99,,,46018,InStock,Budget (<$20)
102,70808,STRAIGHT RYE WHISKEY,WHISTLEPIG OLD WORLD 12YR RYE - 750ML,750ML,0,180.99,,,46018,OutofStock,Super-Premium ($100-$500)
103,380936,SESSION RTD,BARTENURA PEACH BELLINI RTD 250ML 4PK CAN (4-Pack),4pk,0,18.99,,,46018,OutofStock,Budget (<$20)
104,89641,BLENDED WHISKEY,TRAVELLER BLENDED WHISKEY - 750ML,750ML,0,54.99,,,46018,OutofStock,Premium ($50-$100)
105,18486,DOMESTIC CAN BEER,BEER FARM BAY LIGHT LAGER 1/15PK CANS - 12.0Z,12.0Z,0,22.99,,,46018,OutofStock,Mid-Range ($20-$50)
106,307368,ITALIAN RED WINE,TIAMO PROSECCO ORGANIC - 750ML,750ML,24,18.99,,,46018,InStock,Budget (<$20)
107,335260,ITALIAN RED WINE,STELLA ROSA BLK - 750ML,750ML,1236,13.99,,,46018,InStock,Budget (<$20)
108,52108,AUSTRALIAN,YELLOW TAIL CAB - 1.5L,1.5L,828,13.99,,,46018,InStock,Budget (<$20)
109,54190,DOMESTIC LIQUOR SPECIALTY,MASH & MALLOW S'MORES WHISKEY - 750ML,750ML,0,30.99,,,46018,OutofStock,Mid-Range ($20-$50)
110,10441,AMERICAN RED,LOVE NOIR P/NOIR - 750ML,750ML,0,13.99,,,46018,OutofStock,Budget (<$20)
111,246306,STRAIGHT RYE WHISKEY,REDEMPTION SUR LEE 750ML,750ML,0,48.99,,,46018,OutofStock,Mid-Range ($20-$50)
112,32174,IMPORTED GIN,CITADELLE GIN 750ML,750ML,318,35.99,,,46018,InStock,Mid-Range ($20-$50)
113,46223,IMPORTED CORDIALS,BITTER TRUTH ORANGE BITTERS - 200ML,200ML,0,27.99,,,46018,OutofStock,Mid-Range ($20-$50)
114,54436,IMPORTED GIN,MUFF IRISH GIN  - 700ML,700ML,0,29.99,,,46018,OutofStock,Mid-Range ($20-$50)
115,169789,SESSION RTD,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),4pk,0,11.99,,,46018,OutofStock,Budget (<$20)
116,36358,DOMESTIC VODKA,SKYY VODKA - 1L,1L,468,17.99,,,46018,InStock,Budget (<$20)
117,349291,MISCELLANEOUS IMPORTED WINE,HAKUSHIKA SNOW BEAUTY NIGORI - 300ML,300ML,216,17.99,,,46018,InStock,Budget (<$20)
118,69111,DOMESTIC CAN BEER,7 LOCKS GRUBBY THICKET 4/6 CANS - 12.0Z (6-Pack),6pk,0,15.99,,,46018,OutofStock,Budget (<$20)
119,180158,DOMESTIC CAN BEER,SAM ADAMS WINTER WHITE ALE 2/12 CAN - 12.0Z (12-Pack),12pk,1416,21.99,,,46018,InStock,Mid-Range ($20-$50)
120,15125,STRAIGHT BOURBON WHISKEY,BASIL HAYDEN TOAST 750ML,750ML,258,54.99,,,46018,InStock,Premium ($50-$100)
121,12827,TEQUILA,CASAMIGOS TEQUILA BLANCO - 1L,1L,1704,63.99,,,46018,InStock,Premium ($50-$100)
122,171393,SPARKLING,MUMMS NAPA PRESTIGE BRUT 750ML,750ML,0,25.99,,,46018,OutofStock,Mid-Range ($20-$50)
123,232156,CHILE,ALCANCE VIGNO CARIGNAN - 750ML,750ML,0,48.99,,,46018,OutofStock,Mid-Range ($20-$50)
124,237320,WHITE BURGUNDY WINE,MEURGEY-CROSES MACON-UCHIZY VIN DE BOURG WHITE - 750ML,750ML,0,28.99,,,46018,OutofStock,Mid-Range ($20-$50)
125,20136,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE BOURBON WHISKEY 750ML,750ML,0,32.99,,,46018,OutofStock,Mid-Range ($20-$50)
126,18358,AMERICAN RED,COPPOLA DIRECT CUT SONOMA COAST CHARD 750ML,750ML,0,21.99,,,46018,OutofStock,Mid-Range ($20-$50)
127,42646,DOMESTIC CORDIALS,MCCLINTOCK COFFEE LIQUEUR - 750ML,750ML,0,33.99,,,46018,OutofStock,Mid-Range ($20-$50)
128,237430,ITALIAN RED WINE,TERRA COSTANTINO DE AETNA ETNA ROSSO - 750ML,750ML,0,28.99,,,46018,OutofStock,Mid-Range ($20-$50)
129,355422,DOMESTIC VODKA,SEACRETS BUMBLEBERRY VODKA - 750ML,750ML,0,30.99,,,46018,OutofStock,Mid-Range ($20-$50)
130,241122,DOMESTIC VODKA FLAVORS,MCCLINTOCK ORO VODKA CUCUMBER/LIME INFUSED - 750ML,750ML,0,27.99,,,46018,OutofStock,Mid-Range ($20-$50)
131,65129,AMERICAN RED,RED DIAMOND CAB - 750ML,750ML,0,9.99,,,46018,OutofStock,Budget (<$20)
132,88957,IMPORTED SCOTCH,BUCHANAN PINEAPPLE - 750ML,750ML,0,38.99,,,46018,OutofStock,Mid-Range ($20-$50)
133,42688,ASIAN,HEAVENSAKE JUNMAI DAIGINJO DASSAI (BLACK) SAKE - 720ML (1 Bottle),720ML,0,106.99,85.59,46022,46018,OutofStock,Super-Premium ($100-$500)
134,35750,AMERICAN WHITE,SONOMA CUTRER RR CHARD 12/CS 375ML,375ML,336,16.99,,,46018,InStock,Budget (<$20)
135,89243,LIQ BASED RTD,HEUBLEIN MARGARITA W/ CORAZON TEQ - 375ML,375ML,0,8.99,,,46018,OutofStock,Budget (<$20)
136,77725,MALT BASED SELTZER,WHITE CLAW VARIETY 24PK LOOSE CANS - 12.0Z,12.0Z,1544,39.99,,,46018,InStock,Mid-Range ($20-$50)
137,312298,AMERICAN RED,BOTA BOX NIGHTHAWK BLACK - RED BLEND - 3L,3L,243,21.99,,,46018,InStock,Mid-Range ($20-$50)
138,76567,TEQUILA,CLASE AZUL TEQUILA - PLATA - 750ML,750ML,0,178.99,,,46018,OutofStock,Super-Premium ($100-$500)
139,60011,WHITE BURGUNDY WINE,B&G VOUVRAY - 750ML,750ML,264,13.99,,,46018,InStock,Budget (<$20)
140,77593,AMERICAN RED,K JACKSON VINT RES CAB - 375ML,375ML,264,12.99,,,46018,InStock,Budget (<$20)
141,171896,SINGLE MALT SCOTCH,COMPASS BOX CELESTIAL SCOTCH 700ML,700ML,0,179.99,,,46018,OutofStock,Super-Premium ($100-$500)
142,74446,AMERICAN RED,GALLO FAMILY VYDS MERLOT - 1.5L,1.5L,54,10.99,,,46018,InStock,Budget (<$20)
143,28100,AMERICAN RED,FIRESTEED CELLARS P/NOIR - 750ML,750ML,84,13.99,,,46018,InStock,Budget (<$20)
144,47854,STRAIGHT BOURBON WHISKEY,MICHTERS US1 S/B BOURBON - 750ML,750ML,48,55.99,,,46018,InStock,Premium ($50-$100)
145,17753,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC RASPBERRY COLADA MARG 1.75L,1.75L,0,14.99,,,46018,OutofStock,Budget (<$20)
146,82507,AMERICAN WHITE,BAREFOOT CEL RIESLING - 187ML,187ML,264,1.99,,,46018,InStock,Budget (<$20)
147,100023,FRANCE-OTHER,CH PARADIS-TERRE DES ANGES ROSE - 750ML,750ML,0,27.99,,,46018,OutofStock,Mid-Range ($20-$50)
148,380750,MISCELLANEOUS IMPORTED SPIRITS,MIS AMIGOS CHOCOLATE CREAM TEQUILA 6/700ML,700ML,0,43.99,,,46018,OutofStock,Mid-Range ($20-$50)
149,367704,ARGENTINA,FAMILIA ZUCCARDI UCO RED BLEND Q - 750ML,750ML,0,22.99,,,46018,OutofStock,Mid-Range ($20-$50)
150,297285,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MOJITO 1.75L,1.75L,0,8.99,,,46018,OutofStock,Budget (<$20)
151,340703,ITALIAN WHITE WINE,ART OF EARTH P/GRIG ORGANIC 750ML,750ML,336,11.99,,,46018,InStock,Budget (<$20)
152,439037,ARGENTINA,LUCA MENDOZA MAL - 750ML,750ML,0,37.99,,,46018,OutofStock,Mid-Range ($20-$50)
153,380723,BLENDED WHISKEY,BLUE NOTE RYE WHISKEY 6/750ML,750ML,0,39.99,,,46018,OutofStock,Mid-Range ($20-$50)
154,70360,IMPORTED RUM FLAVORS,SAILOR JERRY SPICED RUM-92 - 1.75L,1.75L,168,33.99,,,46018,InStock,Mid-Range ($20-$50)
155,358878,AMERICAN WHITE,CADE S/BLC - 750ML,750ML,0,56.99,,,46018,OutofStock,Premium ($50-$100)
156,166849,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION BERRY 6/1.5L,1.5L,0,14.99,,,46018,OutofStock,Budget (<$20)
157,81604,AMERICAN WHITE,TREFETHEN ESTATE CHARD - 750ML (1 Bottle),750ML,60,36.99,28.99,46022,46018,InStock,Mid-Range ($20-$50)
158,247633,SPARKLING,HAMPTON WATER ROSE BUBBLY - 750ML,750ML,0,33.99,,,46018,OutofStock,Mid-Range ($20-$50)
159,84485,FRENCH BLUSH,FLEUR DE MER ROSE - 750ML,750ML,360,21.99,,,46018,InStock,Mid-Range ($20-$50)
160,242077,AMERICAN WHITE,JOSH CELLARS PROSECCO - 750ML (1 Bottle),750ML,228,18.99,14.99,46022,46018,InStock,Budget (<$20)
161,300813,ITALIAN WHITE WINE,ANTINORI VILLA WHITE - 750ML,750ML,0,14.99,,,46018,OutofStock,Budget (<$20)
162,79740,VERMOUTH,CINZANO VERMOUTH ROSSO RED BLEND - 750ML,750ML,0,11.99,,,46018,OutofStock,Budget (<$20)
163,378004,AMERICAN RED,MATCHBOOK EST BOTTLED MALBEC - 750ML,750ML,0,19.99,,,46018,OutofStock,Budget (<$20)
164,574851,IMPORTED DESSERT WINE,ZOU PINEAPPLE WINE - 750ML,750ML,0,14.99,,,46018,OutofStock,Budget (<$20)
165,54294,AMERICAN WHITE,ROMAN CLARKE VIOGNIER - 750ML,750ML,0,22.99,,,46018,OutofStock,Mid-Range ($20-$50)
166,350054,AMERICAN BLUSH,FIT VINE ROSE - 750ML,750ML,0,18.99,,,46018,OutofStock,Budget (<$20)
167,16347,DOMESTIC RUM,CLANDESTINO COFFEE 200ML,200ML,0,21.99,,,46018,OutofStock,Mid-Range ($20-$50)
168,54291,BLENDED WHISKEY,TWIN VALLEY MDPB - 750ML,750ML,0,11.99,,,46018,OutofStock,Budget (<$20)
169,42997,DOMESTIC VODKA,LOOK APPLE VODKA - 750ML,750ML,0,24.99,,,46018,OutofStock,Mid-Range ($20-$50)
170,297305,MISCELLANEOUS IMPORTED SPIRITS,GIN LANE 1751 LONDON DRY GIN - 750ML,750ML,0,33.99,,,46018,OutofStock,Mid-Range ($20-$50)
171,241478,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS BIRTHDAY BUCKET - 21PK/50ML (21-Pack),21pk,0,22.89,,,46018,OutofStock,Mid-Range ($20-$50)
172,88207,FRANCE-OTHER,DOM GALUVAL COQ VOLANT BLANC - 750ML,750ML,0,17.99,,,46018,OutofStock,Budget (<$20)
173,246104,STRAIGHT RYE WHISKEY,BALTIMORE SPIRITS EPOCH RYE RESERVE 750ML,750ML,0,58.99,,,46018,OutofStock,Premium ($50-$100)
174,70060,STRAIGHT BOURBON WHISKEY,WILD TURKEY AMERICAN HONEY LIQ - 1.75L,1.75L,0,36.99,,,46018,OutofStock,Mid-Range ($20-$50)
