RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date
4055,239462,STRAIGHT BOURBON WHISKEY,BARDSTOWN BOURB CO FUSION SERIES KY STRAIGHT BOURB WHISKEY - 750ML,750ML,0,74.99,,
4056,169715,NON-ALCOHOLIC MIXERS,WHITE ROCK TONIC 1L,1L,0,2.49,,
4057,243298,DOMESTIC VODKA,FRANKLY ORG POMEGRANATE VODKA - 750ML,750ML,0,24.99,,
4058,15960,MISCELLANEOUS IMPORTED WINE,PHOENICIAN MALBEC 750ML (1-Pack),1pk,0,12.69,,
4059,248112,IMPORTED RUM,COCONUT CARTEL BLANCO 750ML,750ML,216,23.99,,
4060,84212,AMERICAN RED,SUTTER HOME CAB - 187ML,187ML,11856,2.99,,
4061,95710,IMPORTED CAN BEER,GUINNESS DRAFT 6/4 14.9OZ CAN - 14.9Z (4-Pack),4pk,24816,9.99,,
4062,362284,AMERICAN RED,TEXTBOOK CABERNET MISE EN PLACE - 750ML,750ML,0,93.99,,
4063,393886,SPARKLING,MARQUIS DE LATOUR ROSE SPARK - 750ML,750ML,0,11.99,,
4064,45049,AMERICAN WHITE,SUTTER HOME MOSCATO - 187ML,187ML,5712,2.99,,
4065,24090,IRISH WHISKEY,JAMESON IRISH WHISKEY - 1L,1L,2688,45.99,,
4066,69108,IMPORTED CORDIALS,RICARD ANISE - 750ML,750ML,0,31.99,,
4067,75744,TEQUILA,HERRADURA TEQUILA - REPOSADO - 750ML,750ML,780,47.99,,
4068,15453,ITALIAN RED WINE,CASAL THAULERO SANGIOVESE 750ML,750ML,0,8.99,,
4069,168098,SPARKLING,LONGEVITY BLANC DE NLANC 750ML,750ML,0,24.99,,
4070,98655,IMPORTED BOTTLE BEER,PAULANER HEFEWEIZEN NR - 12.0Z (6-Pack),6pk,2352,15.99,,
4071,168074,AMERICAN RED,CHARLES & CHARLES BOLT CABERNET 750ML,750ML,0,12.99,,
4072,87394,AMERICAN RED,R MONDAVI PR SEL CAB 750ML,750ML,0,14.99,,
4073,43137,TEQUILA,GRAN CENTENARIO ANEJO - 750ML,750ML,0,42.99,,
4074,70908,IRISH WHISKEY,WRITERS TEARS MARSALA CASK IRISH - 750ML,750ML,0,85.99,,
4075,78609,IMPORTED SCOTCH,CHIVAS REGAL 25YR SCOTCH - 750ML,750ML,0,276.99,,
4076,167685,DOMESTIC CORDIALS,MR BOSTON CREME DE MENTHE GREEN 1L - 1LTR,1LTR,0,6.99,,
4077,42586,STRAIGHT BOURBON WHISKEY,DOC SWINSON'S ALTER EGO TRIPLE CASK STRAIGHT BOURB WHISKEY - 750ML,750ML,0,72.99,,
4078,70111,DOMESTIC BRANDY,E&J BRANDY XO - 750ML,750ML,36,12.99,,
4079,239084,CHILE,MIGUEL TORRES O/V VIGNO CORDILLERA CARIGNAN - 750ML,750ML,0,25.99,,
4080,42584,STRAIGHT RYE WHISKEY,DOC SWINSON'S ALTER EGO SOLERA METHOD STRAIGHT RYE WHISKEY - 750ML,750ML,0,48.99,,
4081,70198,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MARGARITA LITE - 1.75L,1.75L,210,8.99,,
4082,86445,AMERICAN WHITE,FRANZIA P/GRIG COL - 5L (1 Bottle),5L,344,24.99,20.99,46022
4083,74236,STRAIGHT RYE WHISKEY,JACK DANIELS TENNESSEE RYE - 750ML,750ML,0,31.99,,
4084,369470,GERMAN WINE,VILLA WOLF RIES - 750ML,750ML,0,16.99,,
4085,166617,AMERICAN WHITE,ROMBAUER SAUVIGNON BLANC NAPA - 750ML,750ML,0,22.99,,
4086,73308,STRAIGHT BOURBON WHISKEY,WIDOW JANE STRAIT BOURBON WHISKY - 750ML,750ML,0,81.99,,
4087,169825,DOMESTIC LIQUOR SPECIALTY,BUBBAS BURNT SUGAR WHISKEY 750ML,750ML,0,23.99,,
4088,43725,AMERICAN RED,THE PRISONER RED BLEND 750ML,750ML,720,47.99,,
4089,169714,NON-ALCOHOLIC MIXERS,WHITE ROCK GINGER BEER 1L,1L,0,2.49,,
4090,296969,AMERICAN RED,JAYSON NAPA CAB - 750ML,750ML,0,99.99,,
4091,51003,IMPORTED NON ALCOHOLIC BEER,HEINEKEN 0.0 NA 4/6PK 11.2.OZ NR - 11.2Z (6-Pack),6pk,11328,10.99,,
4092,89099,STRAIGHT BOURBON WHISKEY,STELLUM SINGLE BARREL BOURB PERSEUS E6 VANILLUM 115.76P - 750ML,750ML,0,54.99,,
4093,58279,SESSION RTD,JACK DANIELS & COKE ZERO - 4 PK -RTD - 355ML (4-Pack),4pk,3936,12.99,,
4094,84678,AMERICAN RED,APOTHIC CAL RED BLEND - 750ML,750ML,2160,12.99,,
4095,345470,DOMESTIC VODKA FLAVORS,DEEP EDDY LEMON VODKA - 50ML,50ML,0,0.99,,
4096,35238,DOMESTIC VODKA,SKYY VODKA - 1.75L,1.75L,906,26.99,,
4097,42411,BLENDED WHISKEY,HERITAGE DIST BSB BROWN SUGAR BOURB - 750ML,750ML,0,27.99,,
4098,170570,STRAIGHT BOURBON WHISKEY,COPPER AND CASK SMALL BATCH #4 WHISKEY 750ML,750ML,0,54.99,,
4099,346940,DOMESTIC GIN,KOVAL DRY GIN - 750ML,750ML,0,41.99,,
4100,297511,SOUR MASH WHISKEY,JACK DANIELS TENNESSEE FIRE - 200ML,200ML,0,8.99,,
4101,51107,MALT BASE COOLERS,TWISTED TEA HALF & HALF 2/12PK 12.0Z CANS (12-Pack),12pk,5232,18.99,,
4102,235618,ITALIAN WHITE WINE,GEMMA DI LUNA P/GRIG - 750ML,750ML,120,14.99,,
4103,74264,STRAIGHT RYE WHISKEY,MINOR CASE STRAIGHT RYE WHISKEY 750 - 750ML,750ML,0,44.99,,
4104,52108,AUSTRALIAN,YELLOW TAIL CAB - 1.5L,1.5L,1326,13.99,,
4105,43214,DOMESTIC CORDIALS,DEKUYPER PUCKER WATERMELON - 1L,1L,0,11.99,,
4106,97012,DOMESTIC BOTTLE BEER,DOGFISH HEAD 90 MIN IPA 6/4-NR - 12.0Z (4-Pack),4pk,0,9.99,,
4107,373152,STRAIGHT RYE WHISKEY,WHEEL HORSE RYE - 750ML,750ML,0,27.99,,
4108,52736,AMERICAN RED,COPPOLA DIAMOND P/NOIR - 750ML,750ML,228,17.99,,
4109,164,STORE SUPPLIES,BOXED ON THE ROCKS GLASSES - BAG,BAG,0,19.99,,
4110,89380,SINGLE MALT SCOTCH,SINGLE MALTS OF SCOTLAND LINKWOOD 14YR 117P SPEYSIDE - 750ML,750ML,0,78.99,,
4111,66125,ITALIAN WHITE WINE,CAVIT P/GRIG - 1.5L,1.5L,4278,23.99,,
4112,89676,COGNAC,BAARDSETH XO COGNAC SINGLE CRU - 750ML,750ML,0,93.99,,
4113,80477,AMERICAN RED,SAN ANTONIO CARDINALE - 750ML,750ML,396,12.99,,
4114,167674,DOMESTIC CORDIALS,MR BOSTON SLOE GIN 1L - 1LTR,1LTR,0,11.99,,
4115,41340,AMERICAN RED,HARTFORD COURT LANDS EDGE P/NOIR - 750ML,750ML,0,58.99,,
4116,297549,GERMAN WINE,ERBES URZIGER WURZGARTEN RIESLING QBA 750ML,750ML,0,14.99,,
4117,79391,SPARKLING,FREIXENET CORDON NEGRO BRUT - 750ML,750ML,24,16.99,,
4118,47927,GERMAN WINE,HEINZ EIFEL RIES MOSEL AUS - 750ML,750ML,0,15.99,,
4119,352858,AMERICAN WHITE,KOSTA BROWNE R/R CHARDONNAY ONE SIXTEEN - 750ML,750ML,0,90.99,,
4120,575031,MISCELLANEOUS IMPORTED WINE,XXL PEACH MOSCATO TETRA - 500ML,500ML,0,6.99,,
4121,89620,STRAIGHT BOURBON WHISKEY,AMERICAN HIGHWAY RESERVE STRAIGHT BOURB WHISKEY - 750ML,750ML,0,66.99,,
4122,70336,IMPORTED VODKA FLAVORS,PINNACLE CITRUS VODKA - 1.75L,1.75L,144,19.99,,
4123,308272,ITALIAN RED WINE,SAN GIORIO BRUN UGOLFORTE - 750ML,750ML,0,62.99,,
4124,70756,NON-ALCOHOLIC MIXERS,FINEST CALL SWEET & SOUR-NA - 1L,1L,1464,4.99,,
4125,380266,FRENCH WHITE WINE,JOEL DELAUNAY VDP JARDINS TOURAINE SAUV BLANC TYDY 750ML,750ML,0,19.99,,
4126,41502,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA WATERMELON TWIST - 750ML,750ML,0,13.99,,
4127,26735,SOUR MASH WHISKEY,JACK DANIELS BLACK - 1.75L,1.75L,294,43.99,,
4128,246744,BLENDED WHISKEY,SILVERTHORN RES SINGLE BRL STRAIT BOURBON 13YR - 750ML,750ML,0,149.99,,
4129,311341,SPANISH/PORTUGUESE,VINA EQUIA TEMPRANILLO - 750ML,750ML,0,14.99,,
4130,242064,SPARKLING,J VINEYARDS CAL CUVEE - 750ML,750ML,0,23.99,,
4131,72737,IMPORTED VODKA,REYKA VODKA 6/CS - 750ML,750ML,354,25.99,,
4132,94390,DOMESTIC BOTTLE BEER,SIERRA NEVADA PALE ALE 4/6 NR - 12.0Z (6-Pack),6pk,13416,10.99,,
4133,71748,RED BORDEAUX WINE,LE CLARENCE DE HAUT-BRION '20 - 750ML,750ML,0,217.99,,
4134,57541,STRAIGHT BOURBON WHISKEY,MAKER'S MARK 90P - 1.75L (1 Bottle),1.75L,2106,54.99,44.99,46022
4135,70541,COGNAC,D'USSE VSOP COGNAC - 750ML (1 Bottle),750ML,1290,49.99,41.99,46022
4136,377932,IMPORTED GIN,SILKS IRISH DRY GIN - 750ML,750ML,0,32.99,,
4137,170782,FRANCE-OTHER,FOREVER YOUNG CDP PROV ROSE 750ML,750ML,0,22.99,,
4138,308544,KOSHER,CH CAMPLAY BORD SUPERIEUR KOSH - 750ML,750ML,0,24.99,,
4139,379657,FRENCH WHITE WINE,FRANCK PASCAL FLUENCE CHAMPAGNE - 750ML,750ML,0,68.99,,
4140,42288,NON-ALCOHOLIC MIXERS,FEVER TREE PREM TONIC WATER 3/8PK CN-150ML (8-Pack),8pk,6480,10.99,,
4141,155,STORE SUPPLIES,VACU VIN COCKTAIL SHAKER SET - BAG,BAG,0,37.99,,
4142,81747,AMERICAN WHITE,BAREFOOT CEL MOSCATO - 750ML,750ML,912,7.99,,
4143,242019,STRAIGHT RYE WHISKEY,WIDOW JANE APPLEWOOD RYE - 750ML,750ML,0,44.99,,
4144,167682,DOMESTIC CORDIALS,MR BOSTON BLACK RASPBERRY 1L - 1LTR,1LTR,0,6.99,,
4145,66303,ITALIAN WHITE WINE,RUFFINO ORVIETO CLASSICO V - 750ML (1 Bottle),750ML,672,13.99,11.99,46022
4146,32241,ITALIAN WHITE WINE,TORMARESCA CALAFURIA ROSE - 750ML,750ML,0,23.99,,
4147,81811,AUSTRALIAN,YELLOW TAIL P/NOIR - 1.5L,1.5L,636,13.99,,
4148,48978,MALT BASED SELTZER,TRULY LEMONADE SELTZER VARIETY 12PK 120Z CAN - 12.0Z (12-Pack),12pk,3912,19.99,,
4149,88208,FRANCE-OTHER,DOM GALUVAL COQ VOLANT ROUGE - 750ML,750ML,0,17.99,,
4150,435023,GERMAN WINE,HEINZ EIFEL RIES AUS - 750ML,750ML,0,20.99,,
4151,316655,GERMAN WINE,VILLA WOLF DRY RIES - 750ML,750ML,0,16.99,,
4152,46543,AMERICAN RED,CANYON ROAD CAL P/NOIR - 750ML,750ML,0,7.59,,
4153,243144,AMERICAN WHITE,MCBRIDE SISTERS BLACK GIRL MAGIC RIES - 750ML,750ML,156,19.99,,
4154,49341,CHAMPAGNE,BEAU JOIE BRUT - 750ML,750ML,0,92.99,,
4155,51050,MALT BASE COOLERS,TWISTED TEA PARTY PACK 2/12PK 12.0Z CAN (12-Pack),12pk,14088,18.99,,
4156,43230,AMERICAN WHITE,TREFETHEN NAPA DRY RIESLING - 750ML,750ML,0,27.99,,
4157,30979,CIDERS,ANGRY ORCHARD IMPERIAL CRISP 4/6 NR - 355ML (6-Pack),6pk,16320,10.99,,
4158,380501,MISCELLANEOUS IMPORTED SPIRITS,RAMPUR ASAVA - 750ML,750ML,0,97.99,,
4159,329606,NON-ALCOHOLIC MIXERS,FINEST CALL BLOODY MARY HABANE - 1L,1L,0,4.99,,
4160,239588,WINE-BASED COOLERS,BUZZBALLZ CHILLERS PINEAPPLE COLADA 24/CS - 187ML,187ML,96,3.99,,
4161,19488,STRAIGHT BOURBON WHISKEY,GEORGE DICKEL #12 - 1.75L,1.75L,0,49.99,,
4162,170453,IRISH WHISKEY,WRITERS TEARS POT STILL IRISH WHISKEY 750ML,750ML,0,68.99,,
4163,332511,AMERICAN WHITE,HANNA S/BLC - 750ML,750ML,0,22.99,,
4164,42492,TEQUILA,LOTE MAESTRO EXTRA ANEJO TEQ - 750ML,750ML,0,124.99,,
4165,89208,STRAIGHT BOURBON WHISKEY,OAK & EDEN BOURB/VINE CAB OAK BOURB - 750ML,750ML,0,42.99,,
4166,66984,IMPORTED NON ALCOHOLIC BEER,HEINEKEN 0.0 NA 2/12PK 11.2.OZ NR - 11.2Z (6-Pack),6pk,3528,8.7,,
4167,171965,AMERICAN RED,ONE STONE PINOT NOIR 750ML,750ML,0,22.99,,
4168,77060,TEQUILA,MAESTRO DOBEL SILVER TEQUILA - 750ML,750ML,0,36.99,,
4169,368616,STRAIGHT BOURBON WHISKEY,RAGGED BRANCH DOUBLE OAKED SIGNATURE VA STRAIGHT BOURBON WHISKEY BOTTLED IN BOND - 750ML,750ML,0,58.99,,
4170,84558,CHAMPAGNE,CHARLES HEIDSIECK BRUT RESERVE 750ML,750ML,0,91.99,,
4171,64734,AMERICAN WHITE,BAREFOOT CEL CHARD - 750ML,750ML,288,7.99,,
4172,18695,TEQUILA,MAESTRO DOBEL ANEJO TEQUILA MOCO BRL 750ML,750ML,0,60.99,,
4173,69027,ITALIAN WHITE WINE,SANTA MARGHERITA P/GRIG VALDADIGE - 750ML,750ML,3996,28.99,,
4174,88992,STRAIGHT RYE WHISKEY,NULU TOASTED RYE WHISKEY 117P - 750ML,750ML,0,128.99,,
4175,242100,IMPORTED CORDIALS,HEERING CHERRY LIQUEUR - 750ML,750ML,0,25.99,,
4176,355520,ARGENTINA,FAMILIA ZUCCARDI Q CABERNET FRANC - 750ML,750ML,0,22.99,,
4177,243733,AMERICAN RED,SKYFALL WASH ST MERLOT - 750ML,750ML,0,19.99,,
4178,28290,AMERICAN RED,LINGANORE WINE CELLARS BACIONI - 750ML,750ML,0,16.99,,
4179,70605,MALT BASE COOLERS,TWISTED TEA ORIGINAL 2/12PK 12.0ZCAN (12-Pack),12pk,6384,18.99,,
4180,80950,PORT,TAYLOR PORT - 750ML,750ML,1320,9.99,,
4181,87360,SPARKLING,KORBEL BRUT CHAMPAGNE - 750ML,750ML,900,18.99,,
4182,167688,DOMESTIC CORDIALS,MR BOSTON CREME DE CACAO DARK 1L - 1LTR,1LTR,0,6.99,,
4183,58319,AUSTRALIAN,YELLOW TAIL P/GRIG - 750ML,750ML,1740,7.99,,
4184,40978,IMPORTED SCOTCH,MACALLAN 12YR DOUBLE CASK - 750ML (1 Bottle),750ML,420,92.99,77.99,46022
4185,49062,IMPORTED CORDIALS,SUZE D'AUTREFOIS - 750ML,750ML,0,30.99,,
4186,300687,IMPORTED CORDIALS,KAHLUA VAP W/MUG - 750ML,750ML,0,27.99,,
4187,129,STORE SUPPLIES,ICE BAG BLACK OPAQUE - UNIT,UNIT,0,5.99,,
4188,89683,TEQUILA,7 LEGUES BLANCO TEQUILA - 700ML,700ML,0,52.99,,
4189,245903,BOTTLED IN BOND,FILIBUSTER STRAIGHT BOURBON BIB - 750ML,750ML,0,81.99,,
4190,233306,AMERICAN BLUSH,MAISON NOIR LOVE DRUNK ROSE - 750ML,750ML,0,23.99,,
4191,81028,ITALIAN WHITE WINE,ANTINORI VILLA TOSCANO BIANCO - 750ML,750ML,0,16.99,,
4192,71383,IMPORTED VODKA FLAVORS,CIROC VODKA -  APPLE - 750ML,750ML,0,29.99,,
4193,315087,RED BORDEAUX WINE,CH PAVEIL DE LUZE MARGUAX - 750ML,750ML,0,56.99,,
4194,238669,IMPORTED CORDIALS,HOVDING NORWEGIAN AQUAVIT - 750ML,750ML,0,26.99,,
4195,371872,MISCELLANEOUS IMPORTED WINE,RIUNITE FRUIT FRESHERS BLACK CHERRY - 750ML,750ML,0,9.99,,
4196,170817,MISCELLANEOUS IMPORTED SPIRITS,INDRI SINGLE MALT INDIAN WHISKY 750ML,750ML,0,66.99,,
4197,237278,NEW ZEALAND,KOHA SAUV BLANC - 750ML,750ML,2892,15.99,,
4198,355102,AMERICAN RED,MARTIN RAY NAPA CAB - 750ML,750ML,228,29.99,,
4199,58980,IMPORTED CORDIALS,JINRO CHAMISUL ORIGINAL SOJU - 375ML,375ML,0,6.99,,
4200,358014,IRISH WHISKEY,CLONAKILTY PORT CASK IRISH WHISKEY 750ML,750ML,0,49.99,,
4201,35475,DOMESTIC VODKA,ARISTOCRAT VODKA - 1.75L,1.75L,672,14.99,,
4202,302626,AUSTRALIAN,YALUMBA Y SERIES SHZ - 750ML,750ML,0,16.99,,
4203,169826,NON-ALCOHOLIC MIXERS,FEVER TREE CLASSIC MARGARITA MIX - 750ML,750ML,0,9.99,,
4204,245906,DOMESTIC LIQUOR SPECIALTY,FILIBUSTER TRIPLE CASK PRIVATE BARREL TOKAJI FINISH - 750ML,750ML,0,79.99,,
4205,89339,IMPORTED RUM,EL DORADO RUM 12YR - 750ML,750ML,0,43.99,,
4206,88817,STRAIGHT BOURBON WHISKEY,BARRELL CRAFT SPIRITS BOURB (GOLD LABEL) 113.54PROOF - 750ML,750ML,0,579.99,,
4207,13871,SESSION RTD,CUTWATER TEQUILA PALOMA 6/4 CAN - 12.0Z (4-Pack),4pk,11784,12.99,,
4208,355766,IRISH WHISKEY,CLONAKILTY SINGLE BATCH IRISH WHISKEY - 750ML,750ML,0,61.99,,
4209,84731,AMERICAN WHITE,NOBLE VINES 242 S/BLANC - 750ML,750ML,384,12.99,,
4210,377310,DOMESTIC GIN,HARDSHORE DISTILLING COMPANY ORIGINAL GIN - 750ML,750ML,0,43.99,,
4211,237210,TEQUILA,LIBELULA AGAVE AZUL TEQUILA JOVEN 1L,1L,0,40.99,,
4212,29645,AMERICAN WHITE,CHALONE ESTATE CHARD - 750ML,750ML,0,31.99,,
4213,69060,IMPORTED BOTTLE BEER,CORONITA LOOSE 24/7OZ NR - 7.0Z,7.0Z,734,25.99,,
4214,350707,TEQUILA,VOLCAN CRISTALINO TEQUILA - 750ML,750ML,0,71.99,,
4215,170770,TEQUILA,CAZCANES NO.7 REPOSADO - 750ML,750ML,0,130.99,,
4216,171490,AMERICAN WHITE,BEZEL BY CAKEBREAD EDNA VALLEY CHARD 750ML,750ML,0,25.99,,
4217,302663,AMERICAN WHITE,BOORDY LANDMARK P/GRIG - 750ML,750ML,0,19.99,,
4218,348887,AMERICAN TABLE WINE,LINGANORE RASPBERRY - 1.5L,1.5L,0,24.99,,
4219,58281,SINGLE MALT SCOTCH,HIGHLAND PARK CASK STRENGTH -128.2P - 750ML,750ML,0,101.99,,
4220,23432,DOMESTIC CAN BEER,PABST 30 PACK CAN - 12.0Z,12.0Z,2220,26.99,,
4221,244665,DOMESTIC CORDIALS,ARROW SOUR APPLE LIQUEUR 1L,1L,0,7.29,,
4222,241741,PRE-MIX COCKTAILS,HIGH WEST BARREL AGED MV WHISKEY GIFT SET 6/2PK - 375ML (2-Pack),2pk,0,49.99,,
4223,356312,AMERICAN WHITE,SUNNY WITH A CHANCE OF FLOWERS S/BLANC - 750ML,750ML,0,14.99,,
4224,170156,DOMESTIC CORDIALS,APPALACHIAN KELLOGG'S EGGO NOG 750ML,750ML,0,20.99,,
4225,93324,DOMESTIC BOTTLE BEER,ALLAGASH TRIPLE 6/4 NR - 12.0Z (4-Pack),4pk,0,11.45,,
4226,12998,STRAIGHT BOURBON WHISKEY,JIM BEAM WHITE - 1L,1L,396,29.99,,
4227,41964,STRAIGHT BOURBON WHISKEY,LEGENT STRAIGHT BOURBON WHISKEY - 750ML,750ML,60,37.99,,
4228,16560,SPANISH/PORTUGUESE,MARTIN CENDOYA RED RES - 750ML,750ML,0,29.99,,
4229,70913,IRISH WHISKEY,WRITERS TEARS MIZUNARA CASK IRISH - 750ML,750ML,0,121.99,,
4230,81589,AMERICAN WHITE,BAREFOOT BUTTERY CHARD - 750ML,750ML,72,7.99,,
4231,81540,AMERICAN TABLE WINE,ALMADEN MOUNTAIN RHINE BIB - 5L,5L,0,23.99,,
4232,2909,DOMESTIC BOTTLE BEER,YUENGLING LAGER 4/6 NR - 12.0Z (6-Pack),6pk,11496,9.99,,
4233,69418,IMPORTED BOTTLE BEER,LEFFE BLONDE-NR - 11.2Z (6-Pack),6pk,9648,11.99,,
4234,54195,TEQUILA,DON FULANO FUERTE TEQUILA - SILVER 750ML,750ML,0,65.99,,
4235,72143,TEQUILA,DON JULIO PRIMAVERA TEQUILA REPOSADO - 750ML,750ML,0,118.99,,
4236,70894,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - RED WHITE AND BERRY - 750ML,750ML,0,13.99,,
4237,169711,NON-ALCOHOLIC MIXERS,WHITE ROCK CLUB SODA 1L,1L,0,2.99,,
4238,88178,IRISH WHISKEY,METHOD & MADNESS SINGLE POT STILL - 700ML,700ML,0,68.99,,
4239,170583,STRAIGHT BOURBON WHISKEY,JEFFERSON'S RESERVE 100P SBRL #859 750ML,750ML,0,64.99,,
4240,81772,AMERICAN WHITE,BAREFOOT CEL P/GRIG - 187ML,187ML,3408,1.99,,
4241,52173,STRAIGHT BOURBON WHISKEY,EZRA BROOKS DIST COLL BRL 16988 - 113P- 750ML,750ML,0,41.99,,
4242,70193,DOMESTIC VODKA,SMIRNOFF VODKA - PEACH LEMONADE - 750ML,750ML,0,13.99,,
4243,89322,DOMESTIC VODKA,HOLLA THE JALAPENO VODKA - 750ML,750ML,0,24.99,,
4244,14828,STRAIGHT BOURBON WHISKEY,MAKERS MARK 46 CASK STRENGTH 750ML,750ML,0,57.99,,
4245,296996,NON-ALCOHOLIC MIXERS,GEORGE'S STRAWBERRY MARGARITA MIX - 1L,1L,0,6.99,,
4246,75166,TEQUILA,MILAGRO SELECT BARREL SILVER - 750ML,750ML,30,47.99,,
4247,15408,AMERICAN RED,WOODBRIDGE PINOT NOIR BIB 3L,3L,0,19.99,,
4248,49166,AMERICAN WHITE,HOGUE CHARD - 750ML,750ML,0,10.99,,
4249,234366,ITALIAN RED WINE,TENUTA DI ARCENO VALADORNA 750ML,750ML,0,96.99,,
4250,42461,STRAIGHT BOURBON WHISKEY,1792 SMALL BATCH - 1.75L,1.75L,0,57.99,,
4251,90751,DOMESTIC BOTTLE BEER,ALLAGASH WHITE 6/4 NR - 12.0Z (4-Pack),4pk,0,9.99,,
4252,128505,IRISH WHISKEY,JAMESON ORANGE - 1.75L,1.75L,0,61.99,,
4253,67580,SPARKLING,BAREFOOT BUBBLY BRUT - 750ML,750ML,408,12.99,,
4254,76821,AMERICAN RED,BLACK BOX  MERLOT -3L,3L,546,21.99,,
4255,50714,DOMESTIC CAN BEER,MILWAUKEE BEST ICE 2/15PK CAN 12OZ - 12.0Z (15-Pack),15pk,44025,10.99,,
4256,378029,ITALIAN WHITE WINE,RISATA PROSECCO - 750ML,750ML,0,15.99,,
4257,15811,MISCELLANEOUS IMPORTED SPIRITS,MOZART CHOCOLATE COFFEE LIQUEUR 750ML,750ML,0,25.99,,
4258,82889,SPARKLING,LA MARCA PROSECCO - 750ML,750ML,7812,18.99,,
4259,166303,AMERICAN RED,PROPHECY CAL CAB - 750ML,750ML,0,12.99,,
4260,89214,STRAIGHT BOURBON WHISKEY,OAK & EDEN WHEAT/SPIRE FRENCH OAK BOURB - 750ML,750ML,0,39.99,,
4261,354470,CHAMPAGNE,LAURENT PERRIER LA CUVEE BRUT - 375ML,375ML,0,46.99,,
4262,241992,AMERICAN RED,CUPCAKE LIGHTHEARTED P/NOIR - 750ML,750ML,0,12.99,,
4263,54124,SINGLE MALT SCOTCH,GLENMORANGIE 12YR - 750ml,750ML,450,50.99,,
4264,74955,IMPORTED CORDIALS,ANCHO REYES CHILE VERDE LIQUEUR - 750ML,750ML,0,32.99,,
4265,51006,MALT BASED SELTZER,TRULY TROPICAL VARIETY 2/12PK 120Z SLIM CANS - 12.0Z (12-Pack),12pk,0,20.99,,
4266,53929,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 1.75L (1 Bottle),1.75L,13212,30.99,28.99,46022
4267,72172,DOMESTIC VODKA FLAVORS,DEEP EDDY VODKA - LEMON - 50ML,50ML,0,1.49,,
4268,341580,AMERICAN RED,FAILLA SONOMA COAST P/NOIR - 750ML,750ML,0,44.99,,
4269,241010,MISCELLANEOUS IMPORTED SPIRITS,JINRO STRAWBERRY SOJU - 375ML,375ML,540,7.99,,
4270,88293,AMERICAN TABLE WINE,CARLO ROSSI PAISANO - 4L,4L,244,19.99,,
4271,19019,SINGLE MALT SCOTCH,GLENFIDDICH 29YR YOZAKURA SINGLE MALT SCOTCH 750ML,750ML,0,1979.99,,
4272,17222,BLENDED WHISKEY,TOKI 100TH ANNIVERSARY 750ML,750ML,0,35.99,,
4273,96261,IMPORTED BOTTLE BEER,PILSNER URQUELL 4/6 NR - 12.0Z (6-Pack),6pk,2280,10.99,,
4274,89713,IRISH WHISKEY,FOUR WALLS IRISH/AMER RYE WHISKEY - 750ML,750ML,0,37.99,,
4275,36137,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - PEPPAR - 750ML,750ML,0,26.99,,
4276,83382,AMERICAN RED,BOTA BOX-CAB(3/CS) - 3L,3L,498,21.99,,
4277,81632,AUSTRALIAN,19 CRIMES SEA  CAB - 750ML,750ML,300,12.99,,
4278,88927,BLENDED WHISKEY,PROCLAMATION BLENDED IRISH WHISKEY - 750ML,750ML,0,31.99,,
4279,96172,IMPORTED BOTTLE BEER,AMSTEL LIGHT 4/6 NR - 12.0Z (6-Pack),6pk,3960,10.99,,
4280,16797,LIQ BASED RTD,DEVILS BACKBONE APPLE SMASH RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,12.99,,
4281,355238,AMERICAN RED,SEA SUN CAL PINOT NOIR - 750ML,750ML,84,19.99,,
4282,363820,KOSHER,LANZUR CHARD - 750ML,750ML,0,16.99,,
4283,377947,ITALIAN WHITE WINE,TOMMASO GAMBINO PROSECCO EX DRY - 750ML,750ML,0,17.99,,
4284,25883,IMPORTED BOTTLE BEER,MODELO ESPECIAL 24 LOOSE NR - 12.0Z,12.0Z,6314,34.99,,
4285,42419,IMPORTED CORDIALS,TEMPUS FUGIT CREME DE MENTHE - 750ML,750ML,0,48.99,,
4286,249250,IMPORTED RUM FLAVORS,PARROT BAY MANGO - 750ML PET,750ML,0,9.99,,
4287,89400,TEQUILA,EL MEXICANO BLANCO TEQUILA - 750ML,750ML,0,44.99,,
4288,15164,SINGLE MALT SCOTCH,CRAGGANMORE SCOTCH 12YR - 750ML,750ML,0,74.99,,
4289,159,STORE SUPPLIES,BOXED WINE TOOL KIT (DECAL) - BAG,BAG,0,17.99,,
4290,96741,IMPORTED BOTTLE BEER,CORONA EXTRA 4/6 NR - 12.0Z (6-Pack),6pk,77760,10.99,,
4291,249210,IMPORTED RUM FLAVORS,MALIBU RUM - WATERMELON - 750ML,750ML,0,20.99,,
4292,35866,DOMESTIC VODKA,BOWMAN'S VODKA - 375ML,375ML,960,3.99,,
4293,298041,RED BURGUNDY WINE,BRUNO COLIN BOURGOGNE ROUGE 750ML,750ML,0,63.99,,
4294,79898,IRISH WHISKEY,WRITERS TEARS DOUBLE OAK IRISH WHISKEY - 750ML,750ML,0,64.99,,
