RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability
6778,239232,RED BURGUNDY WINE,DOM ARMELLE ET BERNARD RION VV VOSNE-ROM CUV DAME JULIETTE - 750ML,750ML,0,166.99,,,46010,OutofStock
6779,92148,SESSION RTD,BLIND TIGER VP N.A. 6/4 8.4OZ CANS - 8.4Z (4-Pack),4pk,0,14.99,,,46010,OutofStock
6780,312860,ITALIAN RED WINE,BEGALI AMARONE CA BIANCA - 750ML,750ML,0,71.99,,,46010,OutofStock
6781,314408,KOSHER,BARTENURA BRACHETTO - 750ML,750ML,0,18.99,,,46010,OutofStock
6782,170709,IMPORTED RUM,CIHUATAN INDIGO 8 YEAR RUM 700ML,700ML,0,33.99,,,46010,OutofStock
6783,77453,NEW ZEALAND,CLOUDY BAY P/NOIR - 750ML,750ML,0,45.99,,,46010,OutofStock
6784,238201,WHITE BURGUNDY WINE,COURTAULT MICHELET CHABLIS - 750ML,750ML,0,37.99,,,46010,OutofStock
6785,104604,AMERICAN RED,DRY CREEK HERITAGE CLONE ZIN - 750ML,750ML,0,33.99,,,46010,OutofStock
6786,112518,KOSHER,BARKAN RESERVE CAB - 750ML,750ML,0,19.99,,,46010,OutofStock
6787,240537,TEQUILA,CINCORO BLANCO - 750ML,750ML,0,74.99,,,46010,OutofStock
6788,112283,ITALIAN WHITE WINE,DI LENARDO P/GRIG - 750ML,750ML,0,15.99,,,46010,OutofStock
6789,54546,STRAIGHT BOURBON WHISKEY,MARY DOWLING - WINTER WHEAT BOURBON - 750ML,750ML,0,49.99,,,46010,OutofStock
6790,32190,IMPORTED GIN,BOMBAY GIN - 1L,1L,0,32.99,,,46010,OutofStock
6791,246370,ITALIAN RED WINE,SCARPETTA FRICO SANGIOVESE 750ML,750ML,0,16.99,,,46010,OutofStock
6792,43910,ARGENTINA,LAS PERDICES VIOG - 750ML,750ML,0,14.99,,,46010,OutofStock
6793,120782,KOSHER,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,750ML,0,64.99,,,46010,OutofStock
6794,307831,KOSHER,BARTENURA PROSECCO BRUT - 750ML,750ML,0,18.99,,,46010,OutofStock
6795,383880,LOIRE VALLEY WINE,DOM DURAND SANCERRE - 750ML,750ML,0,38.99,,,46010,OutofStock
6796,371336,IMPORTED CORDIALS,JOSEPH GOLD ELITE ARAK - 750ML,750ML,0,18.99,,,46010,OutofStock
6797,354302,KOSHER,BARKAN RES BARREL CAB - 750ML,750ML,0,19.99,,,46010,OutofStock
6798,42290,IMPORTED VODKA,CHOPIN POTATO VODKA 1.75L,1.75L,0,49.99,,,46010,OutofStock
6799,243146,AMERICAN RED,MCBRIDE SISTERS BLACK GIRL MAGIC RED - 750ML,750ML,0,19.99,,,46010,OutofStock
6800,371624,DOMESTIC LIQUOR SPECIALTY,CHACHO JALAPENO AGUARDIENTE - 750ML,750ML,0,29.99,,,46010,OutofStock
6801,24911,IMPORTED BOTTLE BEER,CRABBIES GINGER BEER 6/4 11.2 OZ - 11.2Z (4-Pack),4pk,0,10.58,,,46010,OutofStock
6802,409677,AMERICAN WHITE,DRY CREEK S/BLC - 750ML,750ML,0,26.99,,,46010,OutofStock
6803,297016,AMERICAN WHITE,BLACKBOX BUTTERY CHARD - 500ML,500ML,0,3.99,,,46010,OutofStock
6804,242131,IMPORTED VODKA FLAVORS,STOLICHNAYA SALTED KARAMEL VODKA 750ML,750ML,0,24.99,,,46010,OutofStock
6805,18669,SESSION RTD,RIGHT COAST VODKA WHIPS VARIETY PACK 3/8 CANS - 12.0Z (8-Pack),8pk,0,25.99,,,46010,OutofStock
6806,171811,TEQUILA,G4 BLANCO HIGH PROOF TEQUILA 750ML,750ML,0,84.99,,,46010,OutofStock
6807,90806,SESSION RTD,VODKA SALAD VP 4/6 CANS - 12.0Z (6-Pack),6pk,0,24.99,,,46010,OutofStock
6808,428727,MISCELLANEOUS IMPORTED WINE,BAUER ROSENBERG GRUN VELT - 750ML,750ML,0,28.99,,,46010,OutofStock
6809,328654,MISCELLANEOUS IMPORTED WINE,NETZL CHARD - 750ML,750ML,0,25.99,,,46010,OutofStock
6810,237160,IMPORTED RUM,EL DORADO CASK 8YR RUM - 750ML,750ML,0,34.99,,,46010,OutofStock
6811,296994,DOMESTIC VODKA FLAVORS,OLD BAY VODKA - 750ML,750ML,0,23.99,,,46010,OutofStock
6812,48455,IMPORTED RUM,EL DORADO CASK 5YR        133338 - 750ML,750ML,0,26.99,,,46010,OutofStock
6813,307840,KOSHER,BARKAN CLASSIC SHZ - 750ML,750ML,0,14.99,,,46010,OutofStock
6814,361054,ARGENTINA,LAS PERDICES CAB - 750ML,750ML,0,14.99,,,46010,OutofStock
6815,80349,AMERICAN RED,BV COASTAL CAB - 750ML,750ML,0,10.99,,,46010,OutofStock
6816,170102,LOIRE VALLEY WINE,LE GARENNE SANCERRE ROSE 750ML,750ML,0,32.99,,,46010,OutofStock
6817,56331,CANADIAN WHISKEY,MERCER & PRINCE CANADIAN WHISKEY - 700ML,700ML,0,23.99,,,46010,OutofStock
6818,247418,RED BURGUNDY WINE,JOSEPH DROUHIN BOURG ROUGE - 750ML,750ML,0,43.99,,,46010,OutofStock
6819,83618,FRENCH BLUSH,NOTORIOUS PINK ROSE - 750ML,750ML,0,22.99,,,46010,OutofStock
6820,120804,KOSHER,GOLAN HEIGHTS YARDEN GALILEE MER - 750ML,750ML,0,48.99,,,46010,OutofStock
6821,186031,AMERICAN WHITE,CASTLE ROCK C/C CHARD - 750ML,750ML,0,15.99,,,46010,OutofStock
6822,16888,IMPORTED CORDIALS,AGUARDIENTE CRISTAL - 750ML,750ML,0,16.99,,,46010,OutofStock
6823,46019,COGNAC,REMY MARTIN VSOP - 1.75L,1.75L,0,99.99,,,46010,OutofStock
6824,377226,NEW ZEALAND,DAWN CHORUS SAUV BLANC HAWKE'S BAY - 750ML,750ML,0,19.99,,,46010,OutofStock
6825,311012,SPARKLING,BARTENURA SPARK RSE MOSCATO - 750ML,750ML,0,18.99,,,46010,OutofStock
6826,23604,IMPORTED CORDIALS,AGUARDIENTE CRISTAL - 1.75L,1.75L,0,35.99,,,46010,OutofStock
6827,308741,KOSHER,GILGAL MER - 750ML,750ML,0,24.99,,,46010,OutofStock
6828,323206,SPANISH/PORTUGUESE,LORA WHITE - 750ML,750ML,0,12.99,,,46010,OutofStock
6829,379633,ITALIAN RED WINE,MOTTURA PRIMITIVO SALENTO - 750ML,750ML,0,18.99,,,46010,OutofStock
6830,322768,AMERICAN RED,R STRONG ALEXANDER VLY  CAB - 750ML,750ML,0,25.99,,,46010,OutofStock
6831,349380,ITALIAN WHITE WINE,SIEMA VYDS P/GRIGIO - 1.5L,1.5L,0,18.99,,,46010,OutofStock
6832,337021,ITALIAN RED WINE,ALCESTI L'ISOLA DEI PROFUMI ROSSO - 750ML,750ML,0,11.99,,,46010,OutofStock
6833,46633,SPANISH/PORTUGUESE,EVODIA - 750ML,750ML,0,16.99,,,46010,OutofStock
6834,310935,SPARKLING,BARTENURA SPARK MOSCATO - 750ML,750ML,0,18.99,,,46010,OutofStock
6835,311621,ITALIAN ROSE WINE,BRICO TATI RSE - 750ML,750ML,0,11.99,,,46010,OutofStock
6836,19682,IMPORTED RUM,RON VIEJO DE CALDAS RUM 3YRS - 750ML,750ML,0,18.99,,,46010,OutofStock
6837,48308,IMPORTED RUM,EL DORADO RUM - SPEC RES 21YR - 750ML,750ML,0,176.99,,,46010,OutofStock
6838,308170,LOIRE VALLEY WINE,ALPHONSE MELLOT SANC MOUSSIEREE BLANC - 750ML,750ML,0,63.99,,,46010,OutofStock
6839,308146,KOSHER,GILGAL CAB - 750ML,750ML,0,24.99,,,46010,OutofStock
6840,236272,AMERICAN BLUSH,JUSTIN ROSE - 750ML,750ML,0,17.99,,,46010,OutofStock
6841,15478,DOMESTIC CAN BEER,BEER FARM HAPPENCHANCE 4/6 CANS - 12.0Z (6-Pack),6pk,0,12.99,,,46010,OutofStock
6842,169712,NON-ALCOHOLIC MIXERS,WHITE ROCK DIET TONIC 1L,1L,0,2.49,,,46010,OutofStock
6843,247721,IMPORTED CORDIALS,LUXARDO BITTER BIANCO - 750ML,750ML,0,33.99,,,46010,OutofStock
6844,324238,NON-ALCOHOLIC MIXERS,GEORGES BLOODY MARY SPICEY 32OZ - 32.0Z,32.0Z,0,8.99,,,46010,OutofStock
6845,17236,AMERICAN RED,GNARLY HEAD GRATEFUL DEAD CAB SAUV 750ML,750ML,0,20.99,,,46010,OutofStock
6846,80295,APERITIF,LILLET ROSE - 750ML,750ML,0,18.99,,,46010,OutofStock
6847,72430,SESSION RTD,DEEP EDDY RUBY RED VODKA & SODA - RTD - 12.0Z (4-Pack),4pk,0,15.99,,,46010,OutofStock
6848,14743,ARGENTINA,BIANCHI OASIS SUR MALBEC 750ML,750ML,0,15.99,,,46010,OutofStock
6849,239288,MISCELLANEOUS IMPORTED WINE,BODEGA VINICOLA MONTE XANIC CHEN BLC/COLOMBARD - 750ML,750ML,0,22.99,,,46010,OutofStock
6850,77865,DOMESTIC BOTTLE BEER,ALLAGASH TRIPLE 4/6 NR - 12.0Z (6-Pack),6pk,0,16.99,,,46010,OutofStock
6851,89020,LIQ BASED RTD,TIP TOP PAPER PLANE COCKT RTD 6/4PK - 100ML (4-Pack),4pk,0,23.99,,,46010,OutofStock
6852,47719,TEQUILA,CAMARENA TEQ - SILVER - 50ML,50ML,0,3.99,,,46010,OutofStock
6853,241596,DOMESTIC CORDIALS,MR BOSTON AMARETTO - 750ML,750ML,0,4.99,,,46010,OutofStock
6854,76784,AMERICAN SINGLE MALT,BULLEIT SINGLE MALT WHISKEY  - 750ML,750ML,0,57.99,,,46010,OutofStock
6855,244200,AMERICAN SINGLE MALT,COURAGE AND CONVICTION CUVEE CASK FINISH - 750ML,750ML,0,99.99,,,46010,OutofStock
6856,85672,AMERICAN TABLE WINE,SWEETLAND CELLARS VIVA SANGRIA - 750ML,750ML,0,10.99,,,46010,OutofStock
6857,378962,AMERICAN SINGLE MALT,ASM AMERICAN SINGLE MALT WHISKEY - 750ML,750ML,0,51.99,,,46010,OutofStock
6858,17807,AMERICAN SINGLE MALT,STRANAHANS BLUE PEAK SINGLE MALT WHISKEY 750ML,750ML,0,40.99,,,46010,OutofStock
6859,166792,AMERICAN SINGLE MALT,COURAGE & CONVICTION AMERICAN SINGLE MALT 750ML,750ML,0,74.99,,,46010,OutofStock
6860,244201,AMERICAN SINGLE MALT,COURAGE AND CONVICTION SHERRY CASK FINISH - 750ML,750ML,0,99.99,,,46010,OutofStock
6861,92077,AMERICAN SINGLE MALT,STRANAHANS SHERRY CASK SINGLE MALT 750ML,750ML,0,69.99,,,46010,OutofStock
6862,4146,DOMESTIC BOTTLE BEER,REDHOOK ESB-NR - 12.0Z (6-Pack),6pk,0,9.37,,,46010,OutofStock
6863,16726,DOMESTIC CAN BEER,DENIZENS GEORGIA AVE. SOUR 4/6 CANS - 12.0Z (6-Pack),6pk,0,12.99,,,46010,OutofStock
6864,243020,DOMESTIC GIN,AVIATION AMERICAN GIN - 1.75L,1.75L,0,48.99,,,46010,OutofStock
6865,92079,DOMESTIC LIQUOR SPECIALTY,STRANAHANS MOUNTAIN ANGEL WHISKEY 10YR 750ML,750ML,0,75.99,,,46010,OutofStock
6866,169724,MISCELLANEOUS IMPORTED WINE,MERSEL LEBNANI AHMAR RED 1L,1L,0,24.99,,,46010,OutofStock
6867,89100,TEQUILA,PATRON EL ALTO REPOSADO TEQ - 50ML,50ML,0,12.99,,,46010,OutofStock
6868,54530,PRE-MIX COCKTAILS,PENELOPE BLACK WALNUT OLD FASHIONED - 750ML,750ML,0,27.99,,,46010,OutofStock
6869,89094,IMPORTED CORDIALS,ST GERMAIN ELDERFLOWER LIQ - 200ML,200ML,0,17.99,,,46010,OutofStock
6870,89103,TEQUILA,PATRON EL ALTO REPOSADO TEQ - 750ML,750ML,0,134.99,,,46010,OutofStock
6871,89098,LIQ BASED RTD,BACARDI VARIETY PACK RTD 4/6PK - 355ML (6-Pack),6pk,0,14.99,,,46010,OutofStock
6872,171793,IMPORTED SCOTCH,CHIVAS REGAL 21YR ROYAL SALUTE 700ML,700ML,0,251.99,,,46010,OutofStock
6873,166772,STRAIGHT BOURBON WHISKEY,EZRA BROOKS BOURBON - 99P - 750ML,750ML,0,23.99,,,46010,OutofStock
6874,92095,PRE-MIX COCKTAILS,ON THE ROCKS CUCUMBER LEMONGRASS MULE 6/4 CAN - 355ML (4-Pack),4pk,0,11.99,,,46010,OutofStock
6875,92097,PRE-MIX COCKTAILS,ON THE ROCKS MANGO MINT MOJITO 6/4 CAN - 355ML (4-Pack),4pk,0,11.99,,,46010,OutofStock
6876,54328,DOMESTIC CAN BEER,BEER FARM CULTURA 2/12PK CAN - 12.0Z (12-Pack),12pk,0,14.99,,,46010,OutofStock
6877,89127,IMPORTED RUM FLAVORS,BACARDI RASPBERRY RUM - 750ML,750ML,0,13.99,,,46010,OutofStock
6878,81086,AMERICAN RED,R MONDAVI PR SEL PINOT NOIR 750ML,750ML,0,9.99,,,46010,OutofStock
6879,30984,DOMESTIC CAN BEER,SAM ADAMS SUMMER CRAFT CAN VARIETY 12PK - 12.0Z (12-Pack),12pk,0,20.99,,,46010,OutofStock
6880,36138,SPANISH/PORTUGUESE,VALE DOS POMBOS VINHO VERDE ROSE - 750ML,750ML,0,13.99,,,46010,OutofStock
6881,89129,IMPORTED RUM FLAVORS,BACARDI TROPICAL RUM - 750ML,750ML,0,13.99,,,46010,OutofStock
6882,54285,DOMESTIC CAN BEER,BEER FARM BARREL AGED SERIES 6/4 16OZ CAN - 16.0Z (4-Pack),4pk,0,23.99,,,46010,OutofStock
6883,89952,IMPORTED RUM FLAVORS,BACARDI MANGO CHILE RUM - 750ML,750ML,0,13.99,,,46010,OutofStock
6884,89131,LIQ BASED RTD,CAZADORES MARGARITA RTD 6/4PK - 355ML (4-Pack),4pk,0,12.99,,,46010,OutofStock
6885,84152,AMERICAN RED,LIBERTY SCHOOL CAB - 750ML,750ML,0,17.99,,,46010,OutofStock
6886,392545,SPANISH/PORTUGUESE,BODEGAS PASO A PASO VERDEJO - 750ML,750ML,0,14.99,,,46010,OutofStock
6887,88803,LIQ BASED RTD,CAZADORES PALOMA RTD 6/4PK - 355ML (4-Pack),4pk,0,12.99,,,46010,OutofStock
6888,33480,IMPORTED VODKA FLAVORS,STOLICHNAYA VODKA OHRANJ 1L,1L,0,26.99,,,46010,OutofStock
6889,167724,NON-ALCOHOLIC MIXERS,OWENS CRAFT MIXERS GINGER BEER - 750ML,750ML,0,8.99,,,46010,OutofStock
6890,70259,COGNAC,REMY MARTIN VSOP - 1L,1L,0,79.99,,,46010,OutofStock
6891,168260,IMPORTED NON ALCOHOLIC BEER,OWEN'S SPARKLING CRANBERRY 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
6892,23282,IMPORTED CAN BEER,HEINEKEN LIGHT 2/12 FP CAN - 12.0Z (12-Pack),12pk,0,18.29,,,46010,OutofStock
6893,40529,AMERICAN RED,MIGRATION SONOMA COAST P/NOIR 750ML,750ML,0,41.99,,,46010,OutofStock
6894,169827,NON-ALCOHOLIC MIXERS,FEVER TREE CLASSIC BLOODY MARY MIX - 750ML,750ML,0,9.99,,,46010,OutofStock
6895,18958,DOMESTIC CAN BEER,DENIZENS HIKE THE ALPS: DUNKEL 4/6 CANS - 12.0Z (6-Pack),6pk,0,11.99,,,46010,OutofStock
6896,168261,IMPORTED NON ALCOHOLIC BEER,OWEN'S AMERICAN TONIC 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
6897,168262,IMPORTED NON ALCOHOLIC BEER,OWEN'S GINGER BEER 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
6898,92021,SESSION RTD,CUTWATER RUM MINT AND LIME MOJITO 6/4 CAN - 12.0Z (4-Pack),4pk,0,12.99,,,46010,OutofStock
6899,168263,IMPORTED NON ALCOHOLIC BEER,OWEN'S MARGARITA MIX 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
6900,73311,IMPORTED CORDIALS,CARAVEDO PURO QUEBRANTA PISCO - 750ML,750ML,0,22.99,,,46010,OutofStock
6901,241028,TEQUILA,CASAMIGOS ANEJO TEQUILA - 50ML,50ML,0,6.09,,,46010,OutofStock
6902,25498,DOMESTIC BOTTLE BEER,SAM ADAMS PORCH ROCKER RADLER 4/6NR - 12.0Z (6-Pack),6pk,0,10.99,,,46010,OutofStock
6903,93238,DOMESTIC BOTTLE BEER,SAM ADAMS SUMMER ALE 4/6 LN - 12.0Z (6-Pack),6pk,0,10.99,,,46010,OutofStock
6904,170575,IMPORTED NON ALCOHOLIC BEER,OWEN'S CRAFT MIXERS CLASSIC LEMONADE 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
6905,170577,DOMESTIC NON ALCOHOLIC BEER,OWEN'S CRAFT MIXERS CLUB SODA 6/4PK - 240ML (4-Pack),4pk,0,7.99,,,46010,OutofStock
