RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
215,77744,DOMESTIC CAN BEER,DEVILS BACKBONE 8 POINT AMERICAN IPA 4/6CN - 12.0Z (6-Pack),6pk,0,12.99,,,12/16/2025
216,45878,ITALIAN RED WINE,ALLEGRINI PALAZZO DEL TORRE - 750ML,750ML,10,21.99,,,12/16/2025
217,12947,STRAIGHT BOURBON WHISKEY,WILD TURKEY RARE BREED - 750ML,750ML,144,50.99,,,12/16/2025
218,81560,AMERICAN WHITE,ICON MOSCATO - 750ML,750ML,48,11.99,,,12/16/2025
219,50032,IMPORTED CORDIALS,GRAND MARNIER CORDON ROUGE - 375ML,375ML,492,22.99,,,12/16/2025
220,88906,TEQUILA,CASA DEL SOL BLANCO TEQUILA - 750ML,750ML,0,61.99,,,12/16/2025
221,300813,ITALIAN WHITE WINE,ANTINORI VILLA WHITE - 750ML,750ML,0,14.99,,,12/16/2025
222,54457,IMPORTED CORDIALS,BAILEYS CHOCOLATE - 50ML,50ML,0,3.99,,,12/16/2025
223,50253,IMPORTED CORDIALS,SUNTORY MIDORI MELON - 750ML,750ML,180,23.99,,,12/16/2025
224,29696,IMPORTED VODKA,KETEL ONE VODKA - 50ML,50ML,0,2.69,,,12/16/2025
225,3433,DOMESTIC BOTTLE BEER,MILLER GEN DRAFT 2/12 LNNR - 12.0Z,12.0Z,171,29.98,,,12/16/2025
226,11525,STRAIGHT BOURBON WHISKEY,WILD TURKEY 81 - 1.75L,1.75L,42,42.99,,,12/16/2025
227,307882,ASIAN,HAKUTSURU SUPERIOR SAKE JUNMAI - 720ML,720ML,42,22.99,,,12/16/2025
228,92187,AMERICAN WHITE,SEA MONSTER TIDAL WAVE WHITE 750ML,750ML,0,19.99,,,12/16/2025
229,88870,AMERICAN RED,FRANCISCAN EST CAL CAB - 750ML,750ML,648,14.99,,,12/16/2025
230,41300,IMPORTED BRANDY,RAYNAL BRAND VSOP - 1.75L,1.75L,210,26.99,,,12/16/2025
231,18735,SESSION RTD,DEVILS BACKBONE BOURBON ORANGE SMASH 6/4 CANS - 12.0Z (4-Pack),4pk,5760,14.99,,,12/16/2025
232,238829,TEQUILA,818 TEQUILA REPOSADO - 750ML,750ML,42,49.99,,,12/16/2025
233,81977,AMERICAN RED,ORIN SWIFT 8 YEARS IN THE DESERT RED - 750ML,750ML,96,45.99,,,12/16/2025
234,71806,SPARKLING,ANDRE PEACH BELLINI - 750ML,750ML,132,9.99,,,12/16/2025
235,367522,GREEK,AVANTIS SAUVIGNON BLANC - 750ML,750ML,0,17.99,,,12/16/2025
236,380270,MISCELLANEOUS IMPORTED SPIRITS,AMARILLO AGUARDIENTE 6/750ML,750ML,0,25.99,,,12/16/2025
237,171963,STRAIGHT BOURBON WHISKEY,SAGAMORE HIGH RYE BOURBON 750ML,750ML,0,47.99,,,12/16/2025
238,244123,AMERICAN RED,DECOY LIMITED ALEXANDER VALLEY CABERNET 750ML,750ML,636,27.99,,,12/16/2025
239,248080,AMERICAN WHITE,JOSH CELLARS SEASWEPT SAUV BLANC PINOT GRIGIO 750ML,750ML,816,16.99,,,12/16/2025
240,80120,AMERICAN WHITE,DARK HORSE S/BLC - 750ML,750ML,792,9.99,,,12/16/2025
241,66060,ITALIAN WHITE WINE,ECCO DOMANI P/GRIG - 750ML,750ML,1428,13.99,,,12/16/2025
242,247165,AMERICAN RED,CLIFF LEDE RHYTHM CAB SAUV SLD N/V - 750ML,750ML,0,146.99,,,12/16/2025
243,88642,CANADIAN WHISKEY,CROWN ROYAL - PEACH - 50ML,50ML,0,2.79,,,12/16/2025
244,71145,IMPORTED CORDIALS,CUARENTA Y TRES LICOR 43 - 750ML,750ML,348,24.99,,,12/16/2025
245,297340,ITALIAN RED WINE,ALTESINO BRUNELLO DI MONTALCINO - 12/750ML,750ML,0,82.99,,,12/16/2025
246,18607,SESSION RTD,TENTH WARD QUEEN BEE'S KNEES RTD 6/4 CANS - 250ML (4-Pack),4pk,0,12.99,,,12/16/2025
247,42255,LIQ BASED RTD,ON THE ROCKS EFFEN VODKA COSMOPOLITAN RTD 375ML (1 Bottle),375ML,588,12.99,9.99,12/31/2025 0:00,12/16/2025
248,89374,AMERICAN RED,APOTHIC CAL DARK - 750ML,750ML,252,12.99,,,12/16/2025
249,52062,SINGLE MALT SCOTCH,BENRIACH SINGLE MALT - THE TWELVE - 750ML,750ML,0,70.99,,,12/16/2025
250,247225,SPARKLING,COPPOLA SOFIA BLANC DE BLANC 6/4PK - 200ML CN (4-Pack),4pk,0,20.99,,,12/16/2025
251,241168,IMPORTED RUM FLAVORS,BACARDI LIMIT ED COQUITO COCONUT CREAM LIQ - 750ML,750ML,0,19.99,,,12/16/2025
252,35408,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - ORANGE TW - 1L,1L,0,17.99,,,12/16/2025
253,30635,DOMESTIC GIN,SEAGRAM'S GIN - EXTRA DRY - 1.75L,1.75L,216,28.99,,,12/16/2025
254,171394,BLENDED WHISKEY,SEACRETS LTD RELEASE AMERICAN WHISKEY 750ML,750ML,0,59.99,,,12/16/2025
255,365301,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - VANILLA - 750ML,750ML,468,26.99,,,12/16/2025
256,348422,BLENDED WHISKEY,FIREBALL CINNAMON WHISKY PARTY BUCKET - 20/50ML (20-Pack),20pk,14760,21.8,,,12/16/2025
257,41663,AUSTRALIAN,MOLLY DOOKER THE BOXER SHZ - 750ML,750ML,0,37.99,,,12/16/2025
258,79375,SPARKLING,FREIXENET CARTA NEVADA BRUT - 750ML,750ML,576,14.99,,,12/16/2025
259,324028,NON-ALCOHOLIC MIXERS,GEORGES BLOODY MARY MILD - 32.0Z,32.0Z,48,8.99,,,12/16/2025
260,68470,PORT,PRESIDENTIAL RUBY PORTO 6/C - 750ML,750ML,198,16.99,,,12/16/2025
261,44918,AMERICAN WHITE,PAUL NEWMAN CHARD - 750ML,750ML,0,14.99,,,12/16/2025
262,391069,AMERICAN RED,LIBERTY CREEK MER - 1.5L,1.5L,114,10.99,,,12/16/2025
263,307219,AMERICAN WHITE,BOTA BOX CHARDONNAY TETRA - 500ML,500ML,276,5.99,,,12/16/2025
264,15370,AMERICAN TABLE WINE,101 NORTH CABERNET SAUVIGNON 750ML,750ML,720,7.99,,,12/16/2025
265,170939,DOMESTIC RUM FLAVORS,KOLOA KAUAI COCONUT RUM 750ML,750ML,0,40.99,,,12/16/2025
266,73555,AMERICAN BLUSH,BERINGER WH/ZIN - 1.5L,1.5L,366,17.99,,,12/16/2025
267,170872,WINE CANS,UNDERWOOD P/GRIS CAN 355ML,355ML,336,7.99,,,12/16/2025
268,45874,ARGENTINA,LAYER CAKE MAL 750ML,750ML,252,16.99,,,12/16/2025
269,246203,AMERICAN RED,BV RUTHERFORD CAB RESERVE - 750ML,750ML,0,72.99,,,12/16/2025
270,38857,TEQUILA,EL JIMADOR TEQUILA - RESPOSADO - 750ML,750ML,1536,23.99,,,12/16/2025
271,81906,AMERICAN WHITE,CORBETT CANYON CHARD - 1.5L,1.5L,966,11.99,,,12/16/2025
272,84955,AUSTRALIAN,YELLOW TAIL SWEET RED - 1.5L,1.5L,1050,13.99,,,12/16/2025
273,21989,ARGENTINA,CATENA CAB - 750ML,750ML,48,25.99,,,12/16/2025
274,80178,AMERICAN RED,BERINGER RED MOSCATO - 1.5L,1.5L,0,17.99,,,12/16/2025
275,77256,BOTTLED IN BOND,JIM BEAM HONEY - 750ML,750ML,300,17.99,,,12/16/2025
276,246428,SESSION RTD,STATESIDE VODKA SODA & ORANGE 6/4PK RTD 12OZ CAN - 12.0Z (4-Pack),4pk,2400,8.99,,,12/16/2025
277,43254,STRAIGHT BOURBON WHISKEY,ROWANS CREEK BOURBON - 750ML,750ML,168,44.99,,,12/16/2025
278,251022,DOMESTIC BRANDY,PAUL MASSON GRANDE AMBER VS - 50ML,50ML,2160,0.89,,,12/16/2025
279,27472,SINGLE MALT SCOTCH,MCCLELLAND'S ISLAY SCOTCH - 750ML,750ML,156,26.99,,,12/16/2025
280,18425,DOMESTIC LIQUOR SPECIALTY,ROSIE CHEEKS CAMPFIRE 750ML,750ML,0,34.99,,,12/16/2025
281,73709,ARGENTINA,ALAMOS CAB - 750ML,750ML,300,12.99,,,12/16/2025
282,348782,ITALIAN RED WINE,PODERE NESPOLI ADESSO ROMAGNA - 750ML,750ML,612,19.99,,,12/16/2025
283,80130,AMERICAN BLUSH,SUTTER HOME PINK MOSCATO - 750ML,750ML,1032,9.99,,,12/16/2025
284,54270,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE BAD BILLY APPLE - 750ML,750ML,0,16.99,,,12/16/2025
285,36129,DOMESTIC VODKA,RAIN VODKA - 750ML,750ML,0,11.99,,,12/16/2025
286,88948,SESSION RTD,THE FINNISH LONG DRINK ZERO SUGAR CITRUS 4/6PK - 12OZ CAN - 12.0Z (6-Pack),6pk,360,16.99,,,12/16/2025
287,83748,AMERICAN RED,BAREFOOT CEL P/NOIR - 750ML,750ML,324,7.99,,,12/16/2025
288,81663,AMERICAN RED,R MONDAVI PR SEL CAB 1.5L,1.5L,0,22.99,,,12/16/2025
289,23671,IMPORTED VODKA FLAVORS,STOLICHNAYA VODKA VANILLA 750ML,750ML,336,21.99,,,12/16/2025
290,170873,WINE CANS,UNDERWOOD ROSE CAN 355ML,355ML,144,7.99,,,12/16/2025
291,84791,AMERICAN BLUSH,DECOY CALIFORNIA ROSE 750ML,750ML,300,19.99,,,12/16/2025
292,35289,DOMESTIC VODKA,SMIRNOFF VODKA - 200ML,200ML,4800,3.99,,,12/16/2025
293,38580,IMPORTED RUM FLAVORS,CAPTAIN MORGAN SPICED RUM - 1.75L (1 Bottle),1.75L,1746,27.99,24.99,12/31/2025 0:00,12/16/2025
294,313198,DOMESTIC GIN,UNCLE VALS BOTANICALGIN - 750ML,750ML,0,39.99,,,12/16/2025
295,68672,DOMESTIC CAN BEER,DENIZENS BORN BOHEMIAN 4/6 CANS - 12.0Z (6-Pack),6pk,5184,11.99,,,12/16/2025
296,310751,RED BORDEAUX WINE,CH LES ARROMANS ROUGE - 750ML,750ML,144,18.99,,,12/16/2025
297,60224,RED BURGUNDY WINE,JADOT BEAUJOLAIS VILLAGES - 750ML,750ML,840,17.99,,,12/16/2025
298,247325,TEQUILA,CINCO SENTIDOS TEPEXTATE-MEXICANO MEZCAL - 750ML,750ML,0,156.99,,,12/16/2025
299,89933,AMERICAN RED,SUMMIT CAB SAUV BIB - 3L,3L,0,24.99,,,12/16/2025
300,91644,IMPORTED RUM FLAVORS,CRUZAN ISLAND RESERVE 750ML,750ML,0,36.99,,,12/16/2025
301,47180,DOMESTIC CORDIALS,SOUTHERN COMFORT 70P - 750ML,750ML,228,14.99,,,12/16/2025
302,17315,LIQ BASED RTD,CUTWATER ESPRESSO MARTINI 6/4 CAN - 12.0Z (4-Pack),4pk,9456,12.99,,,12/16/2025
303,351816,SPARKLING,VALDO NUMERO UNO EXTRA DRY BRUT - 750ML,750ML,0,12.99,,,12/16/2025
304,70485,DOMESTIC GIN,SEACRETS GIN - 750ML,750ML,0,24.99,,,12/16/2025
305,54030,DOMESTIC CORDIALS,RUMCHATA ORIGINAL - 50ML,50ML,0,1.99,,,12/16/2025
306,243418,STRAIGHT RYE WHISKEY,WILDERNESS TRAIL STRAIGHT RYE WHISKEY - 750ML,750ML,0,69.99,,,12/16/2025
307,54533,TEQUILA,KOMOS REPOSADO ROSA- 375ML,375ML,0,62.99,,,12/16/2025
308,89028,AMERICAN TABLE WINE,CARLO ROSSI BURGUNDY - 1.5L,1.5L,150,9.99,,,12/16/2025
309,70901,NON-ALCOHOLIC MIXERS,FINEST CALL BLOODY MARY-NA - 1L,1L,96,4.99,,,12/16/2025
310,405604,ARGENTINA,CATENA MAL VISTA FLORES - 750ML,750ML,228,16.99,,,12/16/2025
311,166291,IMPORTED RUM,CRUZAN RUM - BLACK STRAP - 750ML,750ML,0,18.99,,,12/16/2025
312,56975,IMPORTED CORDIALS,BAILEYS CHOCOLATE LIQUEUR - 750ML,750ML,432,31.99,,,12/16/2025
313,91196,TEQUILA,JOSE CUERVO SILVER TEQUILA SQUARE 375ML,375ML,420,12.99,,,12/16/2025
314,63045,RED BORDEAUX WINE,CH GREYSAC MEDOC EDV - 750ML,750ML,0,36.99,,,12/16/2025
315,80168,AMERICAN RED,BERINGER RED MOSCATO - 750ML,750ML,0,10.99,,,12/16/2025
316,76228,TEQUILA,CAZADORES ANEJO TEQUILA 6/ - 750ML (1 Bottle),750ML,252,37.99,32.99,12/31/2025 0:00,12/16/2025
317,72265,TEQUILA,CASAMIGOS BLANCO TEQUILA - COASTERS - 750ML,750ML,0,47.99,,,12/16/2025
318,245073,AUSTRALIAN,YELLOW TAIL FRESH TWIST TROPICAL PINEAPPLE - 750ML,750ML,0,10.99,,,12/16/2025
319,84485,FRENCH BLUSH,FLEUR DE MER ROSE - 750ML,750ML,408,21.99,,,12/16/2025
320,171918,STRAIGHT BOURBON WHISKEY,MCCLINTOCK MATCHSTICK MAPLE FINISHED STRAIGHT BOURB 750ML,750ML,0,56.99,,,12/16/2025
321,574385,SPARKLING,VALDO PROSECCO ROSE BRUT MARCA ORO - 750ML,750ML,0,17.99,,,12/16/2025
322,71534,TEQUILA,DON JULIO TEQUILA - BLANCO - 1.75L,1.75L,381,87.99,,,12/16/2025
323,30384,AMERICAN WHITE,WOODBRIDGE CHARD 6/4 187ML PET CANS (4-Pack),4pk,2880,12.99,,,12/16/2025
324,18040,TEQUILA,SAUZA HACIENDA GOLD TEQUILA 750ML,750ML,216,18.99,,,12/16/2025
325,63037,WHITE BORDEAUX WINE,CH TOUR DE GOUPIN BLANC - 750ML,750ML,300,15.99,,,12/16/2025
326,429778,CHILE,CULITOS MER - 750ML,750ML,432,9.99,,,12/16/2025
327,171345,AMERICAN RED,MENAGE A TROIS RED BLEND GIFT PACK 4/3PK 750ML (3-Pack),3pk,0,38.99,,,12/16/2025
328,171943,TEQUILA,GRANDE GUAPO HANDCRAFTED ANEJO 750ML,750ML,0,84.99,,,12/16/2025
329,79553,SPARKLING,ANDRE PEACH MOSCATO - 750ML,750ML,60,9.99,,,12/16/2025
330,47854,STRAIGHT BOURBON WHISKEY,MICHTERS US1 S/B BOURBON - 750ML,750ML,60,55.99,,,12/16/2025
331,329942,FRANCE-OTHER,DAGUE S/BLC - 750ML,750ML,0,13.99,,,12/16/2025
332,150,STORE SUPPLIES,MD FLAG ALUMINUM BLT STOPPER - UNIT,UNIT,0,2.99,,,12/16/2025
333,2810,DOMESTIC BOTTLE BEER,YUENGLING LAGER LOOSE NR - 12.0Z,12.0Z,497,26.99,,,12/16/2025
334,70389,TEQUILA,CAMARENA TEQUILA - REPOSADO - 750ML,750ML,396,25.99,,,12/16/2025
335,354806,IMPORTED CORDIALS,MELETTI LIMONCELLO - 750ML,750ML,0,28.99,,,12/16/2025
336,15244,DOMESTIC CAN BEER,LONE OAK RASPBERRY HARD SELTZER  6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,13.99,,,12/16/2025
337,66109,ITALIAN WHITE WINE,CAST BANFI SAN ANGELO P/GRIG - 750ML,750ML,372,19.99,,,12/16/2025
338,17015,DOMESTIC LIQUOR SPECIALTY,TWISTED TEA WHISKEY 750ML,750ML,0,19.99,,,12/16/2025
339,246026,BLENDED WHISKEY,COURAGE & CONVICTION BOURBON CASK SINGLE MALT CAPITALS VAP 750ML,750ML,0,49.99,,,12/16/2025
340,239738,DOMESTIC VODKA,WHEATLEY VODKA - 750ML,750ML,288,20.99,,,12/16/2025
341,89271,LIQ BASED RTD,YUZY PINK GUAVA MARGARITA - 375ML,375ML,0,14.99,,,12/16/2025
342,380508,LIQ BASED RTD,BLOSSOM VODKA ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,18.99,,,12/16/2025
343,38008,IMPORTED RUM,CRUZAN DARK AGED RUM - 1.75L,1.75L,84,21.99,,,12/16/2025
344,89936,AMERICAN WHITE,SUMMIT CHARDONNAY BIB - 3L,3L,0,24.99,,,12/16/2025
345,54246,DOMESTIC CAN BEER,BEER FARM TAILGATE TEA PEACH 4/6 CANS - 12.0Z (6-Pack),6pk,0,9.99,,,12/16/2025
346,83923,AMERICAN WHITE,BAREFOOT CEL RIESLING - 1.5L (1 Bottle),1.5L,198,14.99,12.99,12/31/2025 0:00,12/16/2025
347,348578,AMERICAN TABLE WINE,YES WAY ROSE - 750ML,750ML,720,14.99,,,12/16/2025
348,71565,IMPORTED GIN,NEW AMSTERDAM LONDON DRY GIN (GREEN LABEL) -750ML,750ML,144,17.99,,,12/16/2025
349,305656,ARGENTINA,SANTA JULIA P/GRIG SUSTAINABLE - 750ML,750ML,84,10.99,,,12/16/2025
350,7838,DOMESTIC BOTTLE BEER,FLYING DOG VARIETY PACK 2/12 NR - 12.0Z (12-Pack),12pk,0,21.99,,,12/16/2025
351,75175,AMERICAN RED,BERINGER FOUNDERS EST MER - 750ML (1 Bottle),750ML,0,10.99,8.99,12/31/2025 0:00,12/16/2025
352,86315,AMERICAN RED,BV TAPESTRY RESERVE RED - 750ML,750ML,0,55.99,,,12/16/2025
353,300654,DOMESTIC RUM,LADY BLIGH SPICED RUM 750ML,750ML,0,6.79,,,12/16/2025
354,371108,NEW ZEALAND,STONELEIGH MARLBOROGH SAUVIGNON BLANC - 750ML,750ML,1476,17.99,,,12/16/2025
355,89321,AMERICAN WHITE,TOP BOX CHARDONNAY BIB 6/CS - 3L,3L,0,19.99,,,12/16/2025
356,14289,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE BLUEBERRY SWIRL CREAM LIQUOR 750ML,750ML,0,21.99,,,12/16/2025
357,54292,LIQ BASED RTD,TWIN VALLEY PORT ANTONIO - 750ML,750ML,0,11.99,,,12/16/2025
358,296990,AMERICAN TABLE WINE,SUTTER HOME SWEET TEA WINE COCKTAIL 12/750ML,750ML,0,9.99,,,12/16/2025
359,15011,IMPORTED CAN BEER,MAHOU SESSION IPA 4/6 CANS - 11.2Z (6-Pack),6pk,0,8.58,,,12/16/2025
360,19040,AMERICAN SINGLE MALT,OLD LINE AMERICAN SNGL MLT WHSKY CNGNC CASK 750ML,750ML,0,64.99,,,12/16/2025
361,237072,ARGENTINA,PARTRIDGE VINA LAS PERDICES MALB - 750ML,750ML,0,10.99,,,12/16/2025
362,368756,ARGENTINA,CATENA SEMILLON CHENIN WHITE CLAY - 750ML (1 Bottle),750ML,0,24.99,18.99,12/31/2025 0:00,12/16/2025
363,76798,DOMESTIC VODKA FLAVORS,NEW AMSTERDAM VODKA -TANGERINE - 1.75L (1 Bottle),1.75L,0,21.99,17.99,12/31/2025 0:00,12/16/2025
364,80771,FRANCE-OTHER,FAT BASTARD P/NOIR - 750ML,750ML,0,14.99,,,12/16/2025
365,237128,AMERICAN RED,GRAN MORAINE P/NOIR - 750ML,750ML,0,57.99,,,12/16/2025
366,237188,AMERICAN WHITE,FAR NIENTE CHARD 21/22 - 750ML,750ML,0,68.99,,,12/16/2025
367,51055,IMPORTED CORDIALS,BENEDICTINE DOM - 750ML,750ML,0,37.99,,,12/16/2025
368,96199,IMPORTED BOTTLE BEER,DOS EQUIS AMBER BEER 4/6 NR - 12.0Z (6-Pack),6pk,3576,9.99,,,12/16/2025
369,74766,TEQUILA,LUNAZUL TEQUILA - BLANCO - 750ML (1 Bottle),750ML,456,22.99,19.99,12/31/2025 0:00,12/16/2025
370,167678,DOMESTIC CORDIALS,MR BOSTON CREME DE CACAO WHITE 1L - 1LTR,1LTR,0,6.99,,,12/16/2025
371,75841,SOUTH AMERICAN OTHER,BLACK BOX CAB-BIB - 3L,3L,1026,21.99,,,12/16/2025
372,236224,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE BLACKBERRY - 50ML,50ML,0,3.89,,,12/16/2025
373,36774,IMPORTED BOTTLE BEER,MODELITO 7OZ 24PK LSE NR - 7.0Z,7.0Z,132,25.35,,,12/16/2025
374,171669,DOMESTIC VODKA,GEORGES ORGANIC VODKA 1.75L,1.75L,0,22.99,,,12/16/2025
375,89775,LIQ BASED RTD,TIP TOP NEGRONI COCKT RTD 6/4PK - 100ML (4-Pack),4pk,0,23.99,,,12/16/2025
376,89612,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS BLUE RASPBERRIES - 50ML,50ML,0,1.09,,,12/16/2025
377,315396,SOUTH AFRICAN,LIVE A LITTLE WILDLY WICKED - 750ML,750ML,120,9.99,,,12/16/2025
378,170911,SOUTH AMERICAN OTHER,GARZON ALBARINO RESERVA 750ML,750ML,0,22.99,,,12/16/2025
379,10413,AMERICAN WHITE,MURPHY GOODE CHARD - 750ML,750ML,192,14.99,,,12/16/2025
380,89534,SPARKLING,LA MARCA PROSECCO -ROSE -  3 PACK - 187ML (3-Pack),3pk,552,19.99,,,12/16/2025
381,31109,DOMESTIC CAN BEER,DOGFISH HEAD 60 MIN IPA 2/12 CAN - 12.0Z (12-Pack),12pk,5976,20.99,,,12/16/2025
382,42276,DOMESTIC LIQUOR SPECIALTY,FIREBALL BIRDIE SHOT WHISKY 12/10PK - 50ML (10-Pack),10pk,0,10.9,,,12/16/2025
383,251030,IMPORTED RUM FLAVORS,PARROT BAY PASSIONFRUIT - 50ML,50ML,0,1.09,,,12/16/2025
384,19193,LIQ BASED RTD,BUTTERFLY GRAPEFRUIT VODKA SODA RTD 6/4 CANS - 355ML (4-Pack),4pk,0,14.99,,,12/16/2025
385,330658,SPARKLING,MENAGE A TROIS PROSECCO 750ML (1 Bottle),750ML,708,14.99,11.99,12/31/2025 0:00,12/16/2025
386,10445,STRAIGHT BOURBON WHISKEY,BRECKENRIDGE BOURBON - 750ML,750ML,90,38.99,,,12/16/2025
387,246261,SPARKLING,GOLDENEYE NORTH COAST BRUT ROSE NV 750ML,750ML,0,40.99,,,12/16/2025
388,55476,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC STRWBRY LIME MARG RTD 1.75L,1.75L,84,14.99,,,12/16/2025
389,304670,ITALIAN WHITE WINE,TOMAIOLO P/GRIG - 750ML,750ML,132,12.99,,,12/16/2025
390,240593,AMERICAN TABLE WINE,MENAGE A TROIS SWEET COLLECTION DOLCE RED - 750ML (1 Bottle),750ML,852,13.99,10.99,12/31/2025 0:00,12/16/2025
391,38288,IMPORTED RUM,MYERS ORIGINAL RUM DARK - 750ML,750ML,156,25.99,,,12/16/2025
392,57380,IMPORTED VODKA,VAN GOGH VODKA - 750ML,750ML,0,23.99,,,12/16/2025
393,11860,STRAIGHT BOURBON WHISKEY,ELIJAH CRAIG BOURBON SMALL BATCH 94P - 750ML,750ML,1452,29.99,,,12/16/2025
394,91189,DOMESTIC CAN BEER,COORS 30PK CAN - 12.0Z,12.0Z,475,34.99,,,12/16/2025
395,171120,AMERICAN WHITE,ELEMENTAL CHARDONNAY 750ML,750ML,0,17.99,,,12/16/2025
396,45632,AMERICAN RED,R STRONG SONOMA MERLOT - 750ML,750ML,168,21.99,,,12/16/2025
397,57315,IRISH WHISKEY,POWERS GOLD 86.4 IRISH WKY - 750ML,750ML,240,28.99,,,12/16/2025
398,76768,IMPORTED CORDIALS,CHAMBORD ROYALE LIQUEUR - 700ML,700ML,660,34.99,,,12/16/2025
399,362228,ITALIAN RED WINE,LINI 910 METODO CLASSICO ROSSO - 750ML,750ML,0,94.99,,,12/16/2025
400,70104,IMPORTED GIN,NEW AMSTERDAM STRATUSPHERE GIN (SILVER LABEL) - 750ML,750ML,216,16.99,,,12/16/2025
401,50716,DOMESTIC CAN BEER,MILWAUKEE BEST 2/15PK CAN - 12OZ - 12.0Z (15-Pack),15pk,0,9.99,,,12/16/2025
402,36544,AMERICAN WHITE,BERINGER PRIVATE RES CHARD - 750ML,750ML,0,41.99,,,12/16/2025
403,13616,DOMESTIC RUM FLAVORS,LYON RUM FLIGHT 50ML,50ML,0,29.99,,,12/16/2025
404,15974,AMERICAN SINGLE MALT,OLD LINE SINGLE MALT WHISKEY PORT CASK 750ML,750ML,0,73.99,,,12/16/2025
405,56952,SINGLE MALT SCOTCH,MCCLELLAND'S ISLAY SCOTCH - 1.75L,1.75L,0,59.99,,,12/16/2025
406,171255,DOMESTIC GIN,MCCLINTOCK GIN VARIETY PACK 4/3PK - 750ML (3-Pack),3pk,0,79.99,,,12/16/2025
407,89855,STRAIGHT BOURBON WHISKEY,OLD SOUL PRVT BRL 17K30-110 - 750ML,750ML,0,92.99,,,12/16/2025
408,180126,TEQUILA,CAZCANES NO.7 EXTRA ANEJO - 750ML,750ML,0,233.99,,,12/16/2025
409,82482,AMERICAN WHITE,BAREFOOT CEL RIESLING - 750ML,750ML,468,7.99,,,12/16/2025
410,98140,NON-ALCOHOLIC MIXERS,JOSE CUERVO LIME MARGARITA MIX - 1.75L,1.75L,486,6.99,,,12/16/2025
411,40231,DOMESTIC BRANDY,E&J BRANDY VSOP - 200ML,200ML,552,4.99,,,12/16/2025
412,90958,TEQUILA,MAESTRO DOBEL ANEJO TEQUILA BARREL F2 750ML,750ML,0,60.99,,,12/16/2025
413,90910,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 750ML,750ML,462,36.99,,,12/16/2025
414,118990,KOSHER,RASHI JOYVIN LIGHT WHITE - 750ML,750ML,108,9.99,,,12/16/2025
415,234860,AMERICAN RED,THE PINOT PROJECT SON P/NOIR - 750ML,750ML,264,19.99,,,12/16/2025
416,238827,TEQUILA,818 TEQUILA BLANCO - 750ML,750ML,54,37.99,,,12/16/2025
417,377454,MISCELLANEOUS IMPORTED WINE,XXL STRAWBERRY/GRAPES MOSCATO - 750ML,750ML,120,13.99,,,12/16/2025
418,89263,LIQ BASED RTD,YUZY PEACH MANGO MARGARITA - 375ML,375ML,0,14.99,,,12/16/2025
419,41467,COGNAC,COURVOISIER COGNAC VS - 200ML,200ML,1008,11.99,,,12/16/2025
420,82681,AMERICAN RED,BLACK BOX RED BLEND - 3L,3L,138,21.99,,,12/16/2025
421,351046,STRAIGHT BOURBON WHISKEY,UNCLE NEAREST 1856 750ML,750ML,564,58.99,,,12/16/2025
422,88215,FRANCE-OTHER,DOM GALUVAL CDR VILL PLAN DE DIEU - 750ML,750ML,0,22.99,,,12/16/2025
423,43087,DOMESTIC CORDIALS,DEKUYPER BURST BUTTERSHOTS - 1L,1L,0,11.99,,,12/16/2025
424,168060,IMPORTED BRANDY,ARARAT ARMENIAN BRANDY VS 700ML,700ML,0,31.99,,,12/16/2025
425,23135,DOMESTIC CAN BEER,SIERRA NEVADA CELEBRATION ALE 2/12 CN - 12.0Z (12-Pack),12pk,0,19.99,,,12/16/2025
426,22578,AMERICAN WHITE,CORBETT CANYON CHARD - 3L,3L,174,20.99,,,12/16/2025
427,60392,DOMESTIC CAN BEER,ATLAS BLOOD ORANGE GOSE 4/6 CANS - 12.0Z (6-Pack),6pk,960,12.99,,,12/16/2025
428,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,90,17.99,,,12/16/2025
429,366046,LOIRE VALLEY WINE,LAUVERJAT SANCERRE ROSE - 750ML,750ML,0,32.99,,,12/16/2025
430,54261,DOMESTIC RUM,LYON DISTILLING COMPANY COCONUT RUM - 750ML,750ML,0,39.99,,,12/16/2025
431,115185,SOUTH AFRICAN,INDABA WESTERN CAPE MER - 750ML,750ML,0,10.99,,,12/16/2025
432,89919,DOMESTIC BRANDY,PAUL MASSON ICE BRANDY - 750ML,750ML,0,11.99,,,12/16/2025
433,81603,AMERICAN RED,CAYMUS NAPA VALLEY CAB '23 750ML,750ML,840,71.99,,,12/16/2025
