RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
1154,84961,AMERICAN RED,CARNIVOR CALIFORNIA CAB - 750ML,750ML,276,11.99,,,46044,InStock,Budget (<$20)
1155,12769,SOUR MASH WHISKEY,EVAN  WILLIAMS BLACK SOUR MASH 7YR - 1.75L,1.75L,1512,27.99,,,46044,InStock,Mid-Range ($20-$50)
1156,59005,AMERICAN RED,BENTON LANE P/NOIR - 750ML,750ML,180,32.99,,,46044,InStock,Mid-Range ($20-$50)
1157,166850,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION PEACH 6/1.5L,1.5L,0,14.99,,,46044,OutofStock,Budget (<$20)
1158,248076,IMPORTED CORDIALS,METAXA OUZO 700ML,700ML,264,19.99,,,46044,InStock,Budget (<$20)
1159,30511,DOMESTIC GIN,BURNETT'S WHITE SATIN GIN - 1.75L,1.75L,366,15.99,,,46044,InStock,Budget (<$20)
1160,81302,AMERICAN TABLE WINE,PETER VELLA CHABLIS BIB - 5L,5L,0,21.99,,,46044,OutofStock,Mid-Range ($20-$50)
1161,169825,DOMESTIC LIQUOR SPECIALTY,BUBBAS BURNT SUGAR WHISKEY 750ML,750ML,0,23.99,,,46044,OutofStock,Mid-Range ($20-$50)
1162,96105,MALT BASE COOLERS,MIKES LIMEADE-NR - 11.2Z (6-Pack),6pk,0,9.99,,,46044,OutofStock,Budget (<$20)
1163,15146,DOMESTIC CAN BEER,LONE OAK LAGER 6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,16.99,,,46044,OutofStock,Budget (<$20)
1164,298072,STRAIGHT RYE WHISKEY,BALLOTIN CHOC MOCHA WHISKEY CREAM 750ML,750ML,0,28.99,,,46044,OutofStock,Mid-Range ($20-$50)
1165,54279,DOMESTIC VODKA,TRIPPY GOAT VODKA - 1.75L,1.75L,0,26.99,,,46044,OutofStock,Mid-Range ($20-$50)
1166,83178,AMERICAN RED,K JACKSON VINT RES MER - 750ML,750ML,552,22.99,,,46044,InStock,Mid-Range ($20-$50)
1167,171081,ITALIAN RED WINE,VILLARINI NERO D'AVOLA 750ML,750ML,0,17.99,,,46044,OutofStock,Budget (<$20)
1168,76562,ITALIAN WHITE WINE,MASO CANALI P/GRIG - 750ML,750ML,192,18.99,,,46044,InStock,Budget (<$20)
1169,91661,LIQ BASED RTD,CUTWATER RED WHITE & BLUE VP 2/12 200ML CANS (12-Pack),12pk,0,23.99,,,46044,OutofStock,Mid-Range ($20-$50)
1170,81563,CHAMPAGNE,VEUVE CLICQUOT YELLOW LBL BRUT - 375ML,375ML,0,48.99,,,46044,OutofStock,Mid-Range ($20-$50)
1171,81811,AUSTRALIAN,YELLOW TAIL P/NOIR - 1.5L (1 Bottle),1.5L,1050,13.99,11.99,46053,46044,InStock,Budget (<$20)
1172,89912,SESSION RTD,DIRTY SHIRLEY CHERRY VANILLA VODKA CKTL 6/4PK - 12OZ CN - 12.0Z (4-Pack),4pk,0,12.99,,,46044,OutofStock,Budget (<$20)
1173,339489,MISCELLANEOUS IMPORTED WINE,MASSAYA ROSE - 750ML,750ML,0,23.99,,,46044,OutofStock,Mid-Range ($20-$50)
1174,41262,KOSHER,BARTENURA MOSCATO D'ASTI BLUE - 750ML,750ML,528,18.99,,,46044,InStock,Budget (<$20)
1175,168147,SOUTH AFRICAN,VAN LOGGERENBERG BRETON CABERNET FRANC 750ML,750ML,0,44.99,,,46044,OutofStock,Mid-Range ($20-$50)
1176,71972,SINGLE MALT SCOTCH,LOCH LOMOND 12YR SINGLE MALT SCOTCH WHISKY - 750ML,750ML,0,55.99,,,46044,OutofStock,Premium ($50-$100)
1177,324643,IMPORTED CORDIALS,PIERRE FERRAND DRY CURACAO 750ML,750ML,204,41.99,,,46044,InStock,Mid-Range ($20-$50)
1178,17001,PRE-MIX COCKTAILS,MI CAMPO SPICY MARGARITA 375ML (1-Pack),1pk,0,12.49,,,46044,OutofStock,Budget (<$20)
1179,76317,TEQUILA,CABO WABO BLANCO TEQUILA 80 - 750ML,750ML,96,34.99,,,46044,InStock,Mid-Range ($20-$50)
1180,85650,AMERICAN TABLE WINE,PETER VELLA BURGUNDY BIB - 5LTR,5LTR,0,21.99,,,46044,OutofStock,Mid-Range ($20-$50)
1181,247391,TEQUILA,FLECHA AZUL BLANCO TEQ - 750ML,750ML,0,49.99,,,46044,OutofStock,Mid-Range ($20-$50)
1182,49972,AMERICAN TABLE WINE,SWEETLAND CELLARS VIVA SANGRIA - 750ML,750ML,0,11.99,,,46044,OutofStock,Budget (<$20)
1183,51194,MALT BASED SELTZER,VIZZY # 1 VIBRNTLY TROPICAL VP 2/12 CAN - 12.0Z (12-Pack),12pk,2904,19.99,,,46044,InStock,Budget (<$20)
1184,11703,BOTTLED IN BOND,KENTUCKY GENTLEMAN - 1.75L,1.75L,396,15.99,,,46044,InStock,Budget (<$20)
1185,23690,DOMESTIC BOTTLE BEER,EVOLUTION LUCKY 7 PORTER - 12.0Z (6-Pack),6pk,0,10.99,,,46044,OutofStock,Budget (<$20)
1186,296959,TEQUILA,DON JULIO TEQUILA - REPOSADO - 50ML,50ML,0,4.99,,,46044,OutofStock,Budget (<$20)
1187,171047,STRAIGHT BOURBON WHISKEY,RABBIT HOLE HEIGOLD STRAIGHT BRBN SNG BRL #5-19H31C 750ML,750ML,0,93.99,,,46044,OutofStock,Premium ($50-$100)
1188,24589,ITALIAN RED WINE,SAN GUIDO GUIDALBERTO - 750ML,750ML,0,96.99,,,46044,OutofStock,Premium ($50-$100)
1189,35564,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - ORANGE TW - 750ML,750ML,288,13.99,,,46044,InStock,Budget (<$20)
1190,42411,BLENDED WHISKEY,HERITAGE DIST BSB BROWN SUGAR BOURB - 750ML,750ML,0,27.99,,,46044,OutofStock,Mid-Range ($20-$50)
1191,88648,AMERICAN RED,STAGS LEAP ARTEMIS CAB SAUV - 6/750ML,750ML,0,99.99,,,46044,OutofStock,Premium ($50-$100)
1192,71382,ITALIAN RED WINE,RUFFINO RISERVA DUCALE - 750ML,750ML,0,24.99,,,46044,OutofStock,Mid-Range ($20-$50)
1193,243626,ITALIAN RED WINE,LA GIUVA AMARONE DELLA VALPOLICELLA - 750ML,750ML,0,108.99,,,46044,OutofStock,Super-Premium ($100-$500)
1194,73068,BLENDED WHISKEY,JACK DANIELS BLACK LABEL - 100ML,100ML,0,3.99,,,46044,OutofStock,Budget (<$20)
1195,171133,AMERICAN WHITE,MATANZAS CREEK CHENIN BLANC 750ML,750ML,228,22.99,,,46044,InStock,Mid-Range ($20-$50)
1196,60380,WHITE BURGUNDY WINE,JADOT MACON BLANC VILLAGES 750ML,750ML,552,19.99,,,46044,InStock,Budget (<$20)
1197,52169,STRAIGHT BOURBON WHISKEY,REBEL YELL DIST COLLECTION - BARREL 11363- 113P- 750ML,750ML,0,37.99,,,46044,OutofStock,Mid-Range ($20-$50)
1198,27669,IMPORTED SCOTCH,DIMPLE PINCH SCOTCH 15YR - 750ML,750ML,0,44.99,,,46044,OutofStock,Mid-Range ($20-$50)
1199,91607,IMPORTED GIN,HENDRICKS OASIUM GIN 750ML,750ML,276,41.99,,,46044,InStock,Mid-Range ($20-$50)
1200,89799,ARGENTINA,CATENA ZAPATA ADRIANNA VYD WHITE STONES CHARD - 750ML,750ML,0,329.99,,,46044,OutofStock,Super-Premium ($100-$500)
1201,192767,AMERICAN WHITE,KALI HART VYD CHARD - 750ML,750ML,180,20.99,,,46044,InStock,Mid-Range ($20-$50)
1202,427081,MISCELLANEOUS IMPORTED WINE,WALMAE MAKKOLI - 1L,1L,384,7.99,,,46044,InStock,Budget (<$20)
1203,309916,ITALIAN RED WINE,DAVINCI CHIANTI RES DOCG - 750ML,750ML,66,21.99,,,46044,InStock,Mid-Range ($20-$50)
1204,80397,IMPORTED CORDIALS,FABRIZIA LIMONCELLO - 750ML,750ML,72,19.99,,,46044,InStock,Budget (<$20)
1205,378353,ITALIAN WHITE WINE,FIORITO PINOT GRIGIO DELLE VENEZIE - 750ML,750ML,0,10,,,46044,OutofStock,Budget (<$20)
1206,4707,DOMESTIC CAN BEER,YUENGLING LAGER LOOSE CAN - 12.0Z,12.0Z,1377,24.99,,,46044,InStock,Mid-Range ($20-$50)
1207,246202,AMERICAN RED,FRANK FAMILY P/NOIR - 750ML,750ML,0,37.99,,,46044,OutofStock,Mid-Range ($20-$50)
1208,75884,AMERICAN RED,CANYON ROAD MERLOT - 750ML,750ML,228,7.59,,,46044,InStock,Budget (<$20)
1209,47228,AMERICAN RED,JUSTIN ISOSCELES 6/CS - 750ML,750ML,0,92.99,,,46044,OutofStock,Premium ($50-$100)
1210,247594,RED BURGUNDY WINE,RION BOURG ROUGE - 750ML,750ML,0,51.99,,,46044,OutofStock,Premium ($50-$100)
1211,112720,KOSHER,RASHI LIGHT PINK CONCORD - 750ML,750ML,228,5.99,,,46044,InStock,Budget (<$20)
1212,18907,AMERICAN WHITE,WOODBRIDGE PINOT GRIGIO BIB 3/3L,3L,99,21.99,,,46044,InStock,Mid-Range ($20-$50)
1213,80616,AMERICAN WHITE,FREI BROTHERS CHARD - 750ML,750ML,36,18.99,,,46044,InStock,Budget (<$20)
1214,72003,SESSION RTD,HIGH NOON SUN SIPS MANGO - RTD  - 6/4PK - 355ML (4-Pack),4pk,936,10.99,,,46044,InStock,Budget (<$20)
1215,82040,AMERICAN WHITE,CLOS DU BOIS BF CHARD - 750ML,750ML,1512,11.99,,,46044,InStock,Budget (<$20)
1216,381051,ITALIAN RED WINE,MAGNUM VS WILD STRAWBERRY 750ML,750ML,552,11.99,,,46044,InStock,Budget (<$20)
1217,195103,SPANISH/PORTUGUESE,DOMINIO DE EGUREN PROTOCOLO RED - 750ML,750ML,144,9.99,,,46044,InStock,Budget (<$20)
1218,302971,AMERICAN WHITE,WM HILL NC CHARD - 750ML,750ML,120,12.99,,,46044,InStock,Budget (<$20)
1219,305919,ITALIAN WHITE WINE,ANNALISA P/GRIG - 750ML,750ML,0,11.99,,,46044,OutofStock,Budget (<$20)
1220,89319,AMERICAN RED,TOP BOX CAB SAUV BIB 6/CS - 3L,3L,0,19.99,,,46044,OutofStock,Budget (<$20)
1221,171130,IMPORTED CORDIALS,APEROL SPRITZ 6/4 PK BTLS - 200ML (4-Pack),4pk,2136,16.99,,,46044,InStock,Budget (<$20)
1222,64297,MISCELLANEOUS IMPORTED WINE,TRAMBUSTI ORIGO SUPERTUSCAN 750ML,750ML,156,14.99,,,46044,InStock,Budget (<$20)
1223,369845,MISCELLANEOUS IMPORTED WINE,LENZ MOSER GRUN VELT - 1L,1L,360,12.99,,,46044,InStock,Budget (<$20)
1224,81739,AMERICAN WHITE,BAREFOOT CEL MOSCATO - 1.5L,1.5L,564,14.99,,,46044,InStock,Budget (<$20)
1225,170570,STRAIGHT BOURBON WHISKEY,COPPER AND CASK SMALL BATCH #4 WHISKEY 750ML,750ML,0,54.99,,,46044,OutofStock,Premium ($50-$100)
1226,380250,ITALIAN WHITE WINE,ILLUMINATI PECORINO 12/750ML,750ML,0,18.99,,,46044,OutofStock,Budget (<$20)
1227,91569,BLENDED WHISKEY,JIM BEAM PINEAPPLE 50ML,50ML,0,1.99,,,46044,OutofStock,Budget (<$20)
1228,89205,STRAIGHT RYE WHISKEY,WILLETT FAM EST 3YR STRAIGHT RYE WHISKEY RARE REL 108P - 50ML,50ML,0,11.39,,,46044,OutofStock,Budget (<$20)
1229,345511,ITALIAN RED WINE,STELLA ROSA RED - 750ML,750ML,792,13.99,,,46044,InStock,Budget (<$20)
1230,68596,RED BORDEAUX WINE,CHATEAU LA TUILERIE DU PUY BORDEAUX 750ML,750ML,348,11.99,,,46044,InStock,Budget (<$20)
1231,73682,IMPORTED RUM,DON Q RUM - CRISTAL 750ML,750ML,408,10.99,,,46044,InStock,Budget (<$20)
1232,47163,SPANISH/PORTUGUESE,AVELEDA VINHO VERDE BRANCO - 750ML,750ML,348,9.99,,,46044,InStock,Budget (<$20)
1233,72281,STRAIGHT RYE WHISKEY,ROSSVILLE UNION STRAIGHT RYE WHISKEY BARREL PROOF - 750ML,750ML,0,49.99,,,46044,OutofStock,Mid-Range ($20-$50)
1234,17025,SESSION RTD,TENTH WARD GRAPEFRUIT CRUSH RTD 6/4 CANS - 250ML (4-Pack),4pk,0,12.99,,,46044,OutofStock,Budget (<$20)
1235,47031,IMPORTED CORDIALS,COINTREAU - 375ML,375ML,0,29.99,,,46044,OutofStock,Mid-Range ($20-$50)
1236,80314,SHERRY,TAYLOR DRY SHERRY - 3L,3L,40,25.99,,,46044,InStock,Mid-Range ($20-$50)
1237,54337,SESSION RTD,TENTH WARD POMEGRANATE APPLE CRUSH 6/4 CANS - 250ML (4-Pack),4pk,0,12.99,,,46044,OutofStock,Budget (<$20)
1238,19191,SESSION RTD,CUTWATER VODKA ICE TEA 6/4 CANS - 12.0Z (4-Pack),4pk,0,12.99,,,46044,OutofStock,Budget (<$20)
1239,346940,DOMESTIC GIN,KOVAL DRY GIN - 750ML,750ML,0,41.99,,,46044,OutofStock,Mid-Range ($20-$50)
1240,42724,DOMESTIC CORDIALS,DEKUYPER MELON LIQ - 1L,1L,0,16.99,,,46044,OutofStock,Budget (<$20)
1241,80711,ITALIAN RED WINE,ARCENO CHIANTI CLASSICO - 750ML,750ML,204,30.99,,,46044,InStock,Mid-Range ($20-$50)
1242,10434,DOMESTIC BOTTLE BEER,LAGUNITAS IPA - 12.0Z (6-Pack),6pk,5976,11.99,,,46044,InStock,Budget (<$20)
1243,235804,AMERICAN TABLE WINE,R MONDAVI PS RUM BRL AGED MERLOT 750ML,750ML,348,16.99,,,46044,InStock,Budget (<$20)
1244,74264,STRAIGHT RYE WHISKEY,MINOR CASE STRAIGHT RYE WHISKEY 750 - 750ML,750ML,0,44.99,,,46044,OutofStock,Mid-Range ($20-$50)
1245,89693,AMERICAN TABLE WINE,OLNEY WINERY GREEN APPLE WHITE - 750ML,750ML,0,15.99,,,46044,OutofStock,Budget (<$20)
1246,168101,STRAIGHT BOURBON WHISKEY,FIELD & SOUND STRAIGHT BOURBON BIB 750ML,750ML,0,58.99,,,46044,OutofStock,Premium ($50-$100)
